longitude_deg,latitude_deg,height_agl_m,turbulence_index,coverage,uncertainty,radar_contribution,wpr_contribution,surface_contribution
118.85006657911521,31.678872275256687,200.0,0.6335738,0.7507068,0.5293257,0.075652,0.5138167,0.41053128
118.86065704249634,31.678872275256687,200.0,0.6215745,0.7508021,0.52998257,0.07440647,0.51180923,0.41378433
118.87124750587746,31.678872275256687,200.0,0.5892471,0.7456015,0.5430678,0.05361871,0.5311446,0.41523668
118.8818379692586,31.678872275256687,200.0,0.57642007,0.7452457,0.5440415,0.052956246,0.5276119,0.41943184
118.89242843263973,31.678872275256687,200.0,0.5502008,0.74496186,0.54130423,0.050182354,0.50968057,0.44013712
118.90301889602087,31.678872275256687,200.0,0.54096764,0.74514246,0.5421906,0.05007814,0.5065751,0.44334674
118.913609359402,31.678872275256687,200.0,0.5290185,0.7452511,0.54295456,0.049147155,0.5015365,0.44931638
118.92419982278314,31.678872275256687,200.0,0.508014,0.73856276,0.5495984,0.034791768,0.50682306,0.4583852
118.93479028616427,31.678872275256687,200.0,0.49771163,0.7385255,0.5499653,0.03456278,0.500749,0.4646882
118.9453807495454,31.678872275256687,200.0,0.46170983,0.7383922,0.54232365,0.031321034,0.4671714,0.5015076
118.95597121292653,31.678872275256687,200.0,0.45519733,0.7392698,0.54106253,0.02970605,0.46114677,0.50914717
118.96656167630766,31.678872275256687,200.0,0.42485234,0.7393073,0.52456033,0.025549985,0.4199732,0.55447686
118.9771521396888,31.678872275256687,200.0,0.4347302,0.7391948,0.52273464,0.023931954,0.42245817,0.55360985
118.98774260306993,31.678872275256687,200.0,0.4374763,0.7384357,0.52422506,0.022188172,0.42590192,0.55190986
118.99833306645107,31.678872275256687,200.0,0.44625828,0.73675925,0.5235808,0.02080297,0.42895505,0.550242
119.00892352983219,31.678872275256687,200.0,0.45466676,0.7356739,0.5220519,0.01958652,0.43022555,0.55018795
119.01951399321332,31.678872275256687,200.0,0.46050876,0.73485637,0.51905626,0.018097155,0.4277875,0.55411536
119.03010445659446,31.678872275256687,200.0,0.46344483,0.73329806,0.5179629,0.017084545,0.42649195,0.5564235
119.04069491997559,31.678872275256687,200.0,0.4627781,0.7316186,0.51763827,0.016167264,0.42447624,0.5593565
119.05128538335673,31.678872275256687,200.0,0.45859566,0.7297805,0.51780057,0.0152798025,0.4214475,0.5632727
119.06187584673786,31.678872275256687,200.0,0.46404517,0.72977865,0.51591426,0.013947157,0.41990444,0.5661484
119.07246631011898,31.678872275256687,200.0,0.45532542,0.72961664,0.5156996,0.013701311,0.41408244,0.5722163
119.08305677350012,31.678872275256687,200.0,0.44573992,0.73020124,0.51430357,0.01335739,0.40615872,0.5804839
119.09364723688125,31.678872275256687,200.0,0.43702775,0.7303406,0.5127667,0.012986289,0.39847207,0.5885416
119.10423770026239,31.678872275256687,200.0,0.4194358,0.7154555,0.50913924,0.006928907,0.38437122,0.60869986
119.11482816364352,31.678872275256687,200.0,0.4127078,0.71418595,0.50765544,0.0065342663,0.3778109,0.6156548
119.12541862702466,31.678872275256687,200.0,0.40777972,0.71296567,0.50616574,0.006228363,0.37201133,0.6217603
119.13600909040579,31.678872275256687,200.0,0.40667632,0.7121434,0.50554734,0.006120749,0.3689195,0.62495977
119.14659955378691,31.678872275256687,200.0,0.40583038,0.70981044,0.5051984,0.005604147,0.36622578,0.6281701
119.15719001716805,31.678872275256687,200.0,0.41091016,0.7082107,0.50833774,0.0056247464,0.37040535,0.6239699
119.16778048054918,31.678872275256687,200.0,0.39343706,0.7068036,0.5096844,0.0049264003,0.36332703,0.6317466
119.17837094393032,31.678872275256687,200.0,0.39383802,0.70169914,0.5160504,0.0039366563,0.36973774,0.6263256
119.18896140731145,31.678872275256687,200.0,0.39129037,0.7056794,0.51415175,0.0045314888,0.36398494,0.63148355
119.19955187069259,31.678872275256687,200.0,0.38909024,0.7055747,0.5158903,0.0045648483,0.36312124,0.6323139
119.21014233407371,31.678872275256687,200.0,0.38653466,0.70508,0.5182514,0.004587007,0.3628465,0.6325665
119.22073279745484,31.678872275256687,200.0,0.3837054,0.70420426,0.521681,0.004632333,0.3637539,0.63161373
119.23132326083598,31.678872275256687,200.0,0.38045496,0.70294994,0.52650493,0.004721007,0.36618468,0.6290943
119.24191372421711,31.678872275256687,200.0,0.37630627,0.70129955,0.5326505,0.0048399544,0.36983952,0.6253205
119.25250418759825,31.678872275256687,200.0,0.36576068,0.6989161,0.5399598,0.0049392935,0.3723207,0.62274
119.26309465097938,31.678872275256687,200.0,0.3606521,0.70214224,0.5461378,0.008740162,0.3733559,0.61790395
119.2736851143605,31.678872275256687,200.0,0.35067174,0.7015428,0.5499102,0.008626451,0.37139884,0.61997473
119.28427557774164,31.678872275256687,200.0,0.34201172,0.6999559,0.5524617,0.008429651,0.36834478,0.62322557
119.29486604112277,31.678872275256687,200.0,0.33353138,0.6987128,0.5544402,0.008311457,0.3646773,0.62701124
118.2993624832963,31.687855387006596,200.0,0.42531842,0.5892132,0.58861697,0.00020819786,0.30076614,0.69902563
118.30995294667744,31.687855387006596,200.0,0.35773993,0.64710665,0.54313684,0.00020386152,0.30050337,0.6992928
118.32054341005858,31.687855387006596,200.0,0.35500178,0.6495058,0.53949124,0.0002007506,0.29988953,0.69990975
118.33113387343971,31.687855387006596,200.0,0.33769622,0.6487797,0.5184622,0.0,0.27765024,0.72234976
118.34172433682083,31.687855387006596,200.0,0.3392989,0.6503979,0.51900107,0.0,0.28201374,0.7179863
118.35231480020197,31.687855387006596,200.0,0.34187707,0.65162736,0.5206323,0.0,0.28775683,0.7122432
118.3629052635831,31.687855387006596,200.0,0.34520212,0.65247446,0.5232452,0.0,0.29477608,0.7052239
118.37349572696424,31.687855387006596,200.0,0.3454234,0.64880496,0.52831626,0.0,0.30370823,0.6962918
118.38408619034537,31.687855387006596,200.0,0.36092764,0.6550011,0.53351885,0.0,0.3171939,0.6828061
118.3946766537265,31.687855387006596,200.0,0.36757874,0.6559056,0.53686196,0.0,0.32644328,0.6735567
118.40526711710763,31.687855387006596,200.0,0.41332328,0.6605869,0.5654487,0.0,0.37862688,0.6213731
118.41585758048876,31.687855387006596,200.0,0.41119504,0.66360456,0.56320703,0.0,0.37928963,0.6207104
118.4264480438699,31.687855387006596,200.0,0.42443654,0.666229,0.5650706,0.0,0.3902243,0.6097757
118.43703850725103,31.687855387006596,200.0,0.44309193,0.66846144,0.56442064,0.0,0.39984098,0.60015905
118.44762897063217,31.687855387006596,200.0,0.4598976,0.67030436,0.56432617,0.0,0.40962687,0.59037316
118.4582194340133,31.687855387006596,200.0,0.47096846,0.6717612,0.57289004,0.0,0.42978677,0.57021326
118.46880989739444,31.687855387006596,200.0,0.49173304,0.6751287,0.57046485,0.00079536217,0.43775815,0.5614465
118.47940036077556,31.687855387006596,200.0,0.50613964,0.6758351,0.5714211,0.00080886803,0.44862705,0.55056405
118.48999082415669,31.687855387006596,200.0,0.5179748,0.67764324,0.57121456,0.0008171944,0.45694056,0.5422422
118.50058128753783,31.687855387006596,200.0,0.5227177,0.6837128,0.56672865,0.0009907803,0.45631889,0.54269034
118.51117175091896,31.687855387006596,200.0,0.51712674,0.68373764,0.5758873,0.00083201536,0.47346187,0.5257061
118.5217622143001,31.687855387006596,200.0,0.5108838,0.6850196,0.5766283,0.00083034317,0.47698522,0.52218443
118.53235267768123,31.687855387006596,200.0,0.50054467,0.6859536,0.5770169,0.000823958,0.4780086,0.52116746
118.54294314106235,31.687855387006596,200.0,0.48613846,0.6850555,0.5797098,0.0008194275,0.48030233,0.5188782
118.55353360444349,31.687855387006596,200.0,0.46897602,0.6882132,0.5818735,0.0011718649,0.4795987,0.5192294
118.56412406782462,31.687855387006596,200.0,0.45404783,0.6894143,0.58021885,0.0011163255,0.47359407,0.5252896
118.57471453120576,31.687855387006596,200.0,0.43640718,0.69370556,0.5815424,0.0029806918,0.47022042,0.5267989
118.58530499458689,31.687855387006596,200.0,0.4224489,0.6954471,0.5795691,0.0030733189,0.46327952,0.5336472
118.59589545796803,31.687855387006596,200.0,0.4104289,0.69682175,0.578005,0.0031844599,0.45761293,0.53920263
118.60648592134915,31.687855387006596,200.0,0.32398635,0.69469565,0.54056126,0.002688388,0.36919975,0.62811184
118.61707638473028,31.687855387006596,200.0,0.32401928,0.7056065,0.5379942,0.01423795,0.36416265,0.6215994
118.62766684811142,31.687855387006596,200.0,0.31875977,0.70688957,0.5361802,0.0142455725,0.36129275,0.62446165
118.63825731149255,31.687855387006596,200.0,0.3572168,0.71128577,0.5486709,0.015775518,0.39659634,0.5876281
118.64884777487369,31.687855387006596,200.0,0.36633247,0.71235126,0.5500825,0.016331213,0.40473154,0.57893723
118.65943823825482,31.687855387006596,200.0,0.43178642,0.7144321,0.5703891,0.019982982,0.4698655,0.5101515
118.67002870163596,31.687855387006596,200.0,0.48379177,0.713209,0.58614826,0.02144701,0.52704006,0.45151293
118.68061916501708,31.687855387006596,200.0,0.5136324,0.71568507,0.580661,0.023658821,0.5392851,0.43705606
118.69120962839821,31.687855387006596,200.0,0.53491837,0.7157761,0.57907087,0.02399653,0.5521594,0.42384404
118.70180009177935,31.687855387006596,200.0,0.56460786,0.71570796,0.57505953,0.024019435,0.56482095,0.4111596
118.71239055516048,31.687855387006596,200.0,0.6028355,0.7178419,0.5687133,0.023651883,0.5744218,0.4019263
118.72298101854162,31.687855387006596,200.0,0.6234105,0.7191691,0.55911964,0.022331277,0.5665875,0.4110812
118.73357148192275,31.687855387006596,200.0,0.64423144,0.7367114,0.54122406,0.05161873,0.53720343,0.41117784
118.74416194530387,31.687855387006596,200.0,0.6523571,0.7389183,0.5371083,0.051892865,0.5340867,0.41402042
118.75475240868501,31.687855387006596,200.0,0.66027766,0.7403409,0.5319776,0.052571487,0.5285985,0.41883004
118.76534287206614,31.687855387006596,200.0,0.68273115,0.74090695,0.5196847,0.051121894,0.51116925,0.43770888
118.77593333544728,31.687855387006596,200.0,0.68729156,0.74462754,0.51373684,0.055199787,0.5030606,0.44173962
118.78652379882841,31.687855387006596,200.0,0.70076555,0.7478978,0.500345,0.07101631,0.47677886,0.45220482
118.79711426220955,31.687855387006596,200.0,0.6995494,0.74958193,0.4968701,0.07380359,0.47312194,0.45307449
118.80770472559067,31.687855387006596,200.0,0.69539326,0.74955595,0.49876282,0.07590341,0.4778294,0.4462672
118.8182951889718,31.687855387006596,200.0,0.68692446,0.74970967,0.5072446,0.07818627,0.4925833,0.42923042
118.82888565235294,31.687855387006596,200.0,0.66328925,0.7522289,0.5140755,0.082194984,0.502096,0.41570902
118.83947611573407,31.687855387006596,200.0,0.6531005,0.75302804,0.5152587,0.08151354,0.50236624,0.4161202
118.85006657911521,31.687855387006596,200.0,0.6358718,0.7539289,0.5202249,0.07942002,0.5069507,0.41362932
118.86065704249634,31.687855387006596,200.0,0.6249617,0.75403565,0.52111006,0.077713266,0.50539875,0.41688797
118.87124750587746,31.687855387006596,200.0,0.6056844,0.7542817,0.52829397,0.075916104,0.5107421,0.41334176
118.8818379692586,31.687855387006596,200.0,0.5777404,0.753665,0.53132504,0.07411318,0.5010858,0.42480102
118.89242843263973,31.687855387006596,200.0,0.5668189,0.7530276,0.53390807,0.07291816,0.5006788,0.42640308
118.90301889602087,31.687855387006596,200.0,0.5532234,0.7524957,0.5366316,0.07036835,0.49857733,0.43105432
118.913609359402,31.687855387006596,200.0,0.5379875,0.7478135,0.54107994,0.052628756,0.5079957,0.43937555
118.92419982278314,31.687855387006596,200.0,0.5013909,0.7458251,0.5363039,0.048148513,0.47818694,0.47366455
118.93479028616427,31.687855387006596,200.0,0.4924518,0.7451089,0.53788817,0.046279132,0.4756489,0.47807193
118.9453807495454,31.687855387006596,200.0,0.4682834,0.7427897,0.5406043,0.03388997,0.47101328,0.49509674
118.95597121292653,31.687855387006596,200.0,0.42537802,0.74787927,0.5226679,0.035178453,0.41785833,0.5469632
118.96656167630766,31.687855387006596,200.0,0.42692867,0.7481315,0.5228387,0.033585124,0.41894147,0.54747343
118.9771521396888,31.687855387006596,200.0,0.43088952,0.74812555,0.52228856,0.031487197,0.42044953,0.5480633
118.98774260306993,31.687855387006596,200.0,0.43725333,0.7477604,0.52206916,0.029844455,0.4237436,0.54641193
118.99833306645107,31.687855387006596,200.0,0.44494408,0.74644846,0.52152723,0.028308436,0.42681107,0.5448805
119.00892352983219,31.687855387006596,200.0,0.4584594,0.7454526,0.5169728,0.026851654,0.42694223,0.5462061
119.01951399321332,31.687855387006596,200.0,0.4596183,0.74476206,0.51803434,0.025558082,0.42827362,0.54616827
119.03010445659446,31.687855387006596,200.0,0.4636348,0.7367394,0.51721525,0.017033255,0.429285,0.55368173
119.04069491997559,31.687855387006596,200.0,0.4625373,0.73501694,0.51740485,0.016040532,0.42782292,0.55613655
119.05128538335673,31.687855387006596,200.0,0.45840722,0.7331444,0.518101,0.015161325,0.42547902,0.55935967
119.06187584673786,31.687855387006596,200.0,0.4672281,0.7335072,0.51717925,0.014315766,0.4272065,0.55847776
119.07246631011898,31.687855387006596,200.0,0.45897543,0.7337651,0.51717776,0.014198332,0.42157885,0.5642228
119.08305677350012,31.687855387006596,200.0,0.44999203,0.7343574,0.516269,0.013981017,0.41428313,0.57173586
119.09364723688125,31.687855387006596,200.0,0.4417471,0.7345328,0.5151055,0.013717383,0.40701768,0.57926494
119.10423770026239,31.687855387006596,200.0,0.43634632,0.734384,0.51092535,0.0134181045,0.3968473,0.5897346
119.11482816364352,31.687855387006596,200.0,0.4383849,0.7335893,0.5085977,0.013170414,0.39266515,0.59416443
119.12541862702466,31.687855387006596,200.0,0.41449136,0.71577346,0.5091278,0.006461211,0.38135237,0.61218643
119.13600909040579,31.687855387006596,200.0,0.41324693,0.7139874,0.50818765,0.006263496,0.37768054,0.61605597
119.14659955378691,31.687855387006596,200.0,0.41245663,0.7125901,0.5072671,0.006123362,0.37416407,0.6197126
119.15719001716805,31.687855387006596,200.0,0.4243452,0.7266211,0.51170915,0.0133588975,0.38286504,0.6037761
119.16778048054918,31.687855387006596,200.0,0.40160283,0.7084067,0.511628,0.0050563468,0.3714386,0.62350506
119.17837094393032,31.687855387006596,200.0,0.39682552,0.70830894,0.5175299,0.0045982264,0.37513873,0.62026304
119.18896140731145,31.687855387006596,200.0,0.39964756,0.7074715,0.5153732,0.0047298428,0.3711101,0.62416005
119.19955187069259,31.687855387006596,200.0,0.39709806,0.70733786,0.5171814,0.0047944016,0.37012798,0.6250776
119.21014233407371,31.687855387006596,200.0,0.39382824,0.70681864,0.51971316,0.0048429905,0.36972478,0.6254322
119.22073279745484,31.687855387006596,200.0,0.38987848,0.7059157,0.52333426,0.0049012834,0.37037843,0.6247203
119.23132326083598,31.687855387006596,200.0,0.38508588,0.7046242,0.5282935,0.004982118,0.3723195,0.62269837
119.24191372421711,31.687855387006596,200.0,0.37571052,0.70787364,0.5345746,0.009155309,0.37219003,0.61865467
119.25250418759825,31.687855387006596,200.0,0.36816034,0.7057092,0.5410526,0.009168483,0.3746462,0.6161853
119.26309465097938,31.687855387006596,200.0,0.35814416,0.70426476,0.54641855,0.009046786,0.37459642,0.6163568
119.2736851143605,31.687855387006596,200.0,0.34645572,0.7036752,0.5500741,0.008646357,0.37142256,0.61993104
119.28427557774164,31.687855387006596,200.0,0.33655083,0.70340085,0.5523419,0.009653565,0.3666502,0.6236962
119.29486604112277,31.687855387006596,200.0,0.3273128,0.7021592,0.55388534,0.009496786,0.36212915,0.62837404
118.2993624832963,31.696838498756506,200.0,0.43096158,0.5897971,0.59067506,0.00021207066,0.30618277,0.6936052
118.30995294667744,31.696838498756506,200.0,0.3641583,0.64831483,0.545669,0.00020716144,0.30692223,0.6928706
118.32054341005858,31.696838498756506,200.0,0.36102718,0.6507302,0.5418907,0.00020381244,0.30606964,0.69372654
118.33113387343971,31.696838498756506,200.0,0.35921448,0.65275025,0.5393612,0.00020145134,0.30676657,0.69303197
118.34172433682083,31.696838498756506,200.0,0.35873455,0.65437907,0.53823954,0.00020017942,0.3092318,0.69056803
118.35231480020197,31.696838498756506,200.0,0.3593135,0.655622,0.53850764,0.00019992846,0.31343338,0.6863667
118.3629052635831,31.696838498756506,200.0,0.34436217,0.6543028,0.5222333,0.0,0.29543287,0.70456713
118.37349572696424,31.696838498756506,200.0,0.34672463,0.6559853,0.52472615,0.0,0.30215022,0.6978498
118.38408619034537,31.696838498756506,200.0,0.37869734,0.65728384,0.5540862,0.0,0.3482917,0.6517083
118.3946766537265,31.696838498756506,200.0,0.39019173,0.6640381,0.5569596,0.00016776785,0.35926777,0.64056444
118.40526711710763,31.696838498756506,200.0,0.40145442,0.66546154,0.5620706,0.00017275223,0.37323827,0.626589
118.41585758048876,31.696838498756506,200.0,0.41416928,0.66742903,0.5657075,0.00017712331,0.38625476,0.6135681
118.4264480438699,31.696838498756506,200.0,0.42846477,0.6700617,0.567725,0.00018077502,0.39806646,0.60175276
118.43703850725103,31.696838498756506,200.0,0.44860095,0.6723051,0.56722593,0.00018378235,0.40881228,0.59100395
118.44762897063217,31.696838498756506,200.0,0.46680674,0.67416173,0.56669253,0.00018633188,0.41888532,0.5809283
118.4582194340133,31.696838498756506,200.0,0.48358485,0.6756352,0.56739914,0.00018930013,0.43026128,0.56954944
118.46880989739444,31.696838498756506,200.0,0.4989037,0.6767302,0.5739823,0.00019570753,0.44993386,0.54987043
118.47940036077556,31.696838498756506,200.0,0.5198157,0.6790642,0.572633,0.0008706202,0.45985478,0.5392746
118.48999082415669,31.696838498756506,200.0,0.53384227,0.68075716,0.571015,0.00092000427,0.46697804,0.5321019
118.50058128753783,31.696838498756506,200.0,0.5361412,0.68527824,0.5688645,0.00096706266,0.46936807,0.5296649
118.51117175091896,31.696838498756506,200.0,0.53753924,0.6870568,0.57055587,0.0010304906,0.47750178,0.52146775
118.5217622143001,31.696838498756506,200.0,0.5248571,0.688456,0.5778168,0.0011030219,0.48936558,0.5095314
118.53235267768123,31.696838498756506,200.0,0.5152117,0.68948025,0.5772663,0.0011434176,0.48926032,0.5095963
118.54294314106235,31.696838498756506,200.0,0.5025707,0.6907322,0.5758395,0.0011652616,0.48598248,0.51285225
118.55353360444349,31.696838498756506,200.0,0.4855947,0.6936627,0.5779603,0.0013576569,0.48550445,0.5131379
118.56412406782462,31.696838498756506,200.0,0.46835375,0.69454914,0.5829976,0.0028940602,0.48860928,0.50849664
118.57471453120576,31.696838498756506,200.0,0.45302382,0.69571036,0.581575,0.0029682368,0.48198223,0.5150495
118.58530499458689,31.696838498756506,200.0,0.43895587,0.69655067,0.5807359,0.0030838945,0.4764147,0.5205014
118.59589545796803,31.696838498756506,200.0,0.42837158,0.7102889,0.57209253,0.017212596,0.45767254,0.52511483
118.60648592134915,31.696838498756506,200.0,0.40147647,0.7090709,0.57118183,0.01711871,0.44412127,0.53876
118.61707638473028,31.696838498756506,200.0,0.332326,0.7076177,0.54008234,0.0145275,0.37149033,0.61398214
118.62766684811142,31.696838498756506,200.0,0.3302009,0.71239674,0.53594,0.0144663695,0.36729854,0.6182351
118.63825731149255,31.696838498756506,200.0,0.3589331,0.71382004,0.54926074,0.015854914,0.3994039,0.5847412
118.64884777487369,31.696838498756506,200.0,0.36599937,0.7148988,0.55041564,0.016365483,0.40623224,0.5774023
118.65943823825482,31.696838498756506,200.0,0.42899385,0.7171043,0.56969917,0.020217786,0.46929163,0.5104906
118.67002870163596,31.696838498756506,200.0,0.45586574,0.7192838,0.5709658,0.022475924,0.48958495,0.48793912
118.68061916501708,31.696838498756506,200.0,0.50689185,0.7220026,0.5781653,0.031525232,0.53446823,0.4340065
118.69120962839821,31.696838498756506,200.0,0.5285338,0.7220933,0.57636076,0.03196574,0.54826736,0.41976687
118.70180009177935,31.696838498756506,200.0,0.55395794,0.72749764,0.568278,0.039015297,0.5529663,0.40801838
118.71239055516048,31.696838498756506,200.0,0.60196334,0.72834355,0.5599069,0.039351434,0.56716573,0.39348283
118.72298101854162,31.696838498756506,200.0,0.6249208,0.7395256,0.5440889,0.059935983,0.5452821,0.39478192
118.73357148192275,31.696838498756506,200.0,0.6374306,0.7420916,0.5367776,0.06027563,0.539185,0.40053937
118.74416194530387,31.696838498756506,200.0,0.6477913,0.7442308,0.52998674,0.060509827,0.5325108,0.40697938
118.75475240868501,31.696838498756506,200.0,0.65560436,0.7429827,0.5274822,0.054832123,0.53139234,0.41377553
118.76534287206614,31.696838498756506,200.0,0.6646678,0.746713,0.5102558,0.05867361,0.503893,0.43743336
118.77593333544728,31.696838498756506,200.0,0.6819895,0.74839807,0.50737417,0.05834736,0.50466084,0.4369918
118.78652379882841,31.696838498756506,200.0,0.69678706,0.75327265,0.48841795,0.075385556,0.46882725,0.45578718
118.79711426220955,31.696838498756506,200.0,0.69526,0.75333625,0.48963362,0.07848928,0.4723879,0.4491228
118.80770472559067,31.696838498756506,200.0,0.6926212,0.75298023,0.49133003,0.081282586,0.47635663,0.4423608
118.8182951889718,31.696838498756506,200.0,0.6881395,0.7540244,0.4922287,0.08318011,0.4781248,0.4386951
118.82888565235294,31.696838498756506,200.0,0.6662697,0.7561734,0.50043166,0.08683947,0.4893188,0.42384174
118.83947611573407,31.696838498756506,200.0,0.6562319,0.7559609,0.5079806,0.087841615,0.498885,0.4132734
118.85006657911521,31.696838498756506,200.0,0.640061,0.7569341,0.51336265,0.08545484,0.5038087,0.4107365
118.86065704249634,31.696838498756506,200.0,0.62242645,0.7574739,0.52042913,0.0833543,0.5095855,0.4070602
118.87124750587746,31.696838498756506,200.0,0.6124094,0.75736094,0.52254224,0.08151201,0.50976986,0.4087181
118.8818379692586,31.696838498756506,200.0,0.6026272,0.7570107,0.5254267,0.0801477,0.5111141,0.4087382
118.89242843263973,31.696838498756506,200.0,0.57775515,0.756375,0.5255757,0.07517113,0.49826556,0.4265633
118.90301889602087,31.696838498756506,200.0,0.5619242,0.7552785,0.5337714,0.0751311,0.5023815,0.42248738
118.913609359402,31.696838498756506,200.0,0.5492033,0.75426334,0.53689164,0.07252435,0.501075,0.42640063
118.92419982278314,31.696838498756506,200.0,0.5095293,0.7482621,0.5360928,0.05149776,0.48584154,0.46266067
118.93479028616427,31.696838498756506,200.0,0.5072358,0.7628563,0.5299518,0.078956604,0.46151394,0.45952946
118.9453807495454,31.696838498756506,200.0,0.4569765,0.763357,0.5191405,0.06740191,0.41571653,0.5168815
118.95597121292653,31.696838498756506,200.0,0.45410845,0.76375324,0.5193164,0.06412232,0.41559434,0.52028334
118.96656167630766,31.696838498756506,200.0,0.45319384,0.7637041,0.51900005,0.060437076,0.41608107,0.52348185
118.9771521396888,31.696838498756506,200.0,0.43587345,0.75166553,0.5217111,0.033463817,0.42435366,0.5421825
118.98774260306993,31.696838498756506,200.0,0.44122925,0.7513091,0.5211844,0.03153236,0.4269286,0.541539
118.99833306645107,31.696838498756506,200.0,0.44781175,0.7500532,0.52044654,0.029698491,0.42941824,0.54088324
119.00892352983219,31.696838498756506,200.0,0.45972982,0.74885327,0.5166881,0.028041655,0.4303433,0.54161507
119.01951399321332,31.696838498756506,200.0,0.4599088,0.748216,0.5177374,0.026525198,0.43121764,0.5422572
119.03010445659446,31.696838498756506,200.0,0.45824158,0.7472015,0.5176111,0.02490159,0.42928597,0.5458124
119.04069491997559,31.696838498756506,200.0,0.45645824,0.7457684,0.518227,0.02375216,0.4281958,0.548052
119.05128538335673,31.696838498756506,200.0,0.47084764,0.7462821,0.5175147,0.022327086,0.43412754,0.54354537
119.06187584673786,31.696838498756506,200.0,0.46557477,0.74504983,0.51941013,0.022285327,0.43260503,0.5451096
119.07246631011898,31.696838498756506,200.0,0.46333975,0.7376911,0.5190833,0.01489455,0.43019506,0.55491036
119.08305677350012,31.696838498756506,200.0,0.45529956,0.7382988,0.51850784,0.014822792,0.42350426,0.561673
119.09364723688125,31.696838498756506,200.0,0.44947553,0.745394,0.5142322,0.021432715,0.41180733,0.56675994
119.10423770026239,31.696838498756506,200.0,0.4494416,0.73803097,0.5136103,0.014556863,0.40990213,0.575541
119.11482816364352,31.696838498756506,200.0,0.44647855,0.7376225,0.5113429,0.014345233,0.4033311,0.5823237
119.12541862702466,31.696838498756506,200.0,0.44315943,0.7337982,0.51296157,0.014380494,0.4020813,0.5835382
119.13600909040579,31.696838498756506,200.0,0.4430124,0.7323291,0.51174724,0.014368622,0.3982131,0.58741826
119.14659955378691,31.696838498756506,200.0,0.43611342,0.7306862,0.51524675,0.014572847,0.39787093,0.58755624
119.15719001716805,31.696838498756506,200.0,0.42189652,0.730296,0.5093104,0.013977178,0.38105488,0.60496795
119.16778048054918,31.696838498756506,200.0,0.39893693,0.71086687,0.50919276,0.0058994917,0.36932302,0.6247775
119.17837094393032,31.696838498756506,200.0,0.39332032,0.71148336,0.51447666,0.0056550778,0.37170303,0.6226419
119.18896140731145,31.696838498756506,200.0,0.40972447,0.70891064,0.51708454,0.005010175,0.3799109,0.6150789
119.19955187069259,31.696838498756506,200.0,0.40714818,0.7087533,0.5190088,0.005115373,0.37897518,0.61590946
119.21014233407371,31.696838498756506,200.0,0.40344515,0.708216,0.52177244,0.0051993914,0.37859833,0.6162023
119.22073279745484,31.696838498756506,200.0,0.39458203,0.7122585,0.52643996,0.009710259,0.3765208,0.61376894
119.23132326083598,31.696838498756506,200.0,0.38866812,0.7108928,0.5311175,0.0097565735,0.37746534,0.61277807
119.24191372421711,31.696838498756506,200.0,0.38103986,0.70911235,0.53684014,0.009750452,0.37893233,0.6113172
119.25250418759825,31.696838498756506,200.0,0.37149495,0.7068934,0.5430778,0.009636981,0.38014188,0.61022115
119.26309465097938,31.696838498756506,200.0,0.36038852,0.70732427,0.5472535,0.010411668,0.37694874,0.61263955
119.2736851143605,31.696838498756506,200.0,0.34672925,0.70665205,0.55026424,0.010044703,0.37233323,0.6176221
119.28427557774164,31.696838498756506,200.0,0.33414537,0.7056406,0.5522673,0.009692338,0.36696452,0.62334317
119.29486604112277,31.696838498756506,200.0,0.32908037,0.7068716,0.5535009,0.01184481,0.36289424,0.62526095
118.2993624832963,31.705821610506415,200.0,0.4413369,0.5939719,0.59398395,0.0016622832,0.31398144,0.6843563
118.30995294667744,31.705821610506415,200.0,0.43594995,0.59625566,0.5896741,0.001609162,0.3121517,0.6862391
118.32054341005858,31.705821610506415,200.0,0.36961126,0.65154505,0.54567105,0.00020822237,0.31452897,0.6852628
118.33113387343971,31.705821610506415,200.0,0.36732325,0.65358377,0.54294485,0.00020556341,0.3149297,0.68486476
118.34172433682083,31.705821610506415,200.0,0.36618525,0.655233,0.541538,0.00020391385,0.31697938,0.6828167
118.35231480020197,31.705821610506415,200.0,0.36582878,0.65680045,0.54126674,0.00020306672,0.32042196,0.679375
118.3629052635831,31.705821610506415,200.0,0.36571574,0.6588714,0.5416247,0.00020256157,0.32458106,0.6752164
118.37349572696424,31.705821610506415,200.0,0.33539003,0.66113126,0.5171402,0.00085897685,0.2923958,0.70674527
118.38408619034537,31.705821610506415,200.0,0.33616105,0.6624506,0.5203739,0.00087035313,0.29928184,0.6998478
118.3946766537265,31.705821610506415,200.0,0.38695776,0.6600979,0.56121385,0.0,0.36579975,0.6342002
118.40526711710763,31.705821610506415,200.0,0.3994939,0.66780317,0.56304324,0.00017216055,0.37636307,0.62346476
118.41585758048876,31.705821610506415,200.0,0.41239855,0.66966826,0.56740797,0.00017695491,0.39056218,0.60926086
118.4264480438699,31.705821610506415,200.0,0.42796177,0.67115045,0.5707174,0.00018158168,0.4048014,0.595017
118.43703850725103,31.705821610506415,200.0,0.44749686,0.6734008,0.57145137,0.00018531708,0.4174621,0.5823526
118.44762897063217,31.705821610506415,200.0,0.4687289,0.6752774,0.56989914,0.00018783128,0.42775133,0.5720608
118.4582194340133,31.705821610506415,200.0,0.4889224,0.67677283,0.5699545,0.0001910036,0.43992424,0.5598847
