样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent,传输磁能指标_f×B_m,Pareto最优,Pareto序号,对数损耗归一化代价,对数传输磁能归一化代价,等权理想点距离
1927,70,446410.0,材料1,三角波,0.0592693835,623033.3264,625958.6475171213,0.4695288346811716,26458.445488235,False,,,,
1928,70,56180.0,材料1,三角波,0.0601629075,6015.668219,6193.057949857608,2.94879511967327,3379.95214335,False,,,,
1929,70,56180.0,材料1,三角波,0.0682227235,8205.304124,8167.574563804803,-0.4598191563045267,3832.75260623,False,,,,
1930,70,56180.0,材料1,三角波,0.0778800495,11216.05413,11221.432185118434,0.047949618075119,4375.301180910001,False,,,,
1931,70,56180.0,材料1,三角波,0.087650211,15231.82066,15085.295763224743,-0.9619657429399902,4924.18885398,False,,,,
1932,70,56180.0,材料1,三角波,0.09711925,20143.41562,19244.35708058106,-4.463287440320115,5456.159465000001,False,,,,
1933,70,56180.0,材料1,三角波,0.108344364,26755.89258,26467.407653095277,-1.0782108129719614,6086.78636952,False,,,,
1934,70,56180.0,材料1,三角波,0.138018432,51103.27435,51639.36339972735,1.0490307256160198,7753.87550976,False,,,,
1935,70,56170.0,材料1,三角波,0.15518757,70483.77819,73113.64730462209,3.731169330243441,8716.8858069,False,,,,
1936,70,56170.0,材料1,三角波,0.175076274,97789.13189,105428.40214497662,7.811982893528283,9834.03431058,False,,,,
1937,70,56180.0,材料1,三角波,0.1943589614999999,132243.2241,133847.52139655143,1.2131413972017902,10919.086457069994,False,,,,
1938,70,56180.0,材料1,三角波,0.2188038735,180733.5162,201156.58808186307,11.300102112362408,12292.40161323,False,,,,
1939,70,56180.0,材料1,三角波,0.245890049,246372.4285,246999.99073344373,0.2547209674656112,13814.10295282,False,,,,
1940,70,56180.0,材料1,三角波,0.2730850075,330066.832,316478.85715386504,-4.116734409149887,15341.915721349998,False,,,,
1941,70,70790.0,材料1,三角波,0.054167888,6515.720194,6679.920548004145,2.5200645379976265,3834.5447915199998,False,,,,
1942,70,70800.0,材料1,三角波,0.0619333009999999,9073.712854,10234.918068544335,12.797464866131811,4384.877710799993,False,,,,
1943,70,70800.0,材料1,三角波,0.0697576135,12077.01067,13213.458647959513,9.410010548243667,4938.8390358,False,,,,
1944,70,70800.0,材料1,三角波,0.0771400045,15515.73375,15422.126779206174,-0.6033035388598744,5461.5123186,False,,,,
1945,70,70800.0,材料1,三角波,0.086301835,20678.15927,20206.326193004992,-2.2817943842784225,6110.169918,False,,,,
1946,70,70800.0,材料1,三角波,0.0971446305,28030.00899,28265.04930799588,0.838531011815709,6877.8398394,False,,,,
1947,70,70800.0,材料1,三角波,0.1234375269999999,53661.69174,57867.450333847235,7.837543799820637,8739.376911599993,False,,,,
1948,70,70800.0,材料1,三角波,0.1390566035,73106.03827,75637.30491342531,3.4624590571802902,9845.2075278,False,,,,
1949,70,70800.0,材料1,三角波,0.154454876,98971.49891,104944.4534355902,6.035024821662778,10935.4052208,False,,,,
1950,70,70800.0,材料1,三角波,0.173867712,135455.5318,131934.05661123243,-2.5997278530987,12309.834009600001,False,,,,
1951,70,70800.0,材料1,三角波,0.195524235,186018.043,191165.06619903247,2.766948364805917,13843.115838,False,,,,
1952,70,79440.0,材料1,三角波,0.042682006,4350.801415,4300.246059705486,-1.161978000655631,3390.65855664,False,,,,
1953,70,79440.0,材料1,三角波,0.048274302,5775.911544,5981.087595821488,3.552271364588764,3834.91055088,False,,,,
1954,70,79430.0,材料1,三角波,0.0551040614999999,8032.245708,7766.340600926989,-3.310470281159022,4376.915604944992,False,,,,
1955,70,79440.0,材料1,三角波,0.0621712615,10827.39028,11125.29067190989,2.7513591383157427,4938.88501356,False,,,,
1956,70,79440.0,材料1,三角波,0.0687013505,14062.5029,13486.346060349548,-4.097114459264942,5457.635283719999,False,,,,
1957,70,79440.0,材料1,三角波,0.076921553,18185.94919,18236.5615672937,0.2783048427383127,6110.648170320001,False,,,,
1958,70,79430.0,材料1,三角波,0.0866480165,24695.45219,24841.579245633347,0.5917164606223292,6882.451950594999,False,,,,
1959,70,79430.0,材料1,三角波,0.0975334935,34104.41637,32931.103784975305,-3.440353801382745,7747.085388705,False,,,,
1960,70,79430.0,材料1,三角波,0.109830055,46765.97746,46895.55734321135,0.2770815243243513,8723.80126865,False,,,,
1961,70,79430.0,材料1,三角波,0.123720045,64439.99632,64319.52282474294,-0.1869545346632291,9827.08317435,False,,,,
1962,70,79430.0,材料1,三角波,0.1375615725,85867.56404,85595.30269950411,-0.3170712288624543,10926.515703675,False,,,,
1963,70,79430.0,材料1,三角波,0.154864996,117860.7297,122153.28857416572,3.6420603241570855,12300.926632280001,False,,,,
1964,70,79430.0,材料1,三角波,0.174139631,161486.4226,151225.69788493097,-6.353924094587643,13831.910890329998,False,,,,
1965,70,79440.0,材料1,三角波,0.1933694185,219319.3404,214427.0331405944,-2.2306775364556883,15361.26660564,False,,,,
1966,70,79430.0,材料1,三角波,0.218088448,302027.6953,295769.88123075716,-2.071933854617887,17322.765424639998,False,,,,
1967,70,79440.0,材料1,三角波,0.2448390535,409038.713,417706.987657693,2.1191819703610775,19450.01441004,False,,,,
1968,70,79440.0,材料1,三角波,0.2739964915,554812.347,544619.3168981568,-1.8372031835555345,21766.28128476,False,,,,
1969,70,89200.0,材料1,三角波,0.0379341655,3980.956151,4010.97987919438,0.7541838456783359,3383.7275626,False,,,,
1970,70,89200.0,材料1,三角波,0.042889359,5260.252892,5172.2992642489635,-1.6720418116170854,3825.7308228,False,,,,
1971,70,89200.0,材料1,三角波,0.0489641645,7337.319432,7083.775746217773,-3.4555356098639445,4367.6034733999995,False,,,,
1972,70,89200.0,材料1,三角波,0.0552339465,9851.795412,9576.479020903971,-2.794580881782002,4926.8680278,False,,,,
1973,70,89200.0,材料1,三角波,0.060975721,12690.48837,11969.991315057652,-5.6774572730044355,5439.0343132,False,,,,
1974,70,89200.0,材料1,三角波,0.068198587,16625.71619,16399.809359331754,-1.358779544210695,6083.313960400001,False,,,,
1975,70,89200.0,材料1,三角波,0.0768610275,21963.97732,23415.669376034675,6.609422487031931,6856.003653,False,,,,
1976,70,89200.0,材料1,三角波,0.0865392835,30432.30731,29574.969162243127,-2.8171973259324736,7719.3040882,False,,,,
1977,70,89200.0,材料1,三角波,0.097702628,41808.74835,45217.95913189584,8.15430003633639,8715.0744176,False,,,,
1978,70,89200.0,材料1,三角波,0.1098801785,56663.07654,58414.59635397399,3.0911131567971646,9801.311922199999,False,,,,
1979,70,89200.0,材料1,三角波,0.122197439,75987.65118,72568.41169620011,-4.499730457124372,10900.0115588,False,,,,
1980,70,89200.0,材料1,三角波,0.1376024205,103967.0999,104960.7461946816,0.955731472395916,12274.1359086,False,,,,
1981,70,89200.0,材料1,三角波,0.1936408,263653.3444,260248.8842095373,-1.2912637987620783,17272.75936,False,,,,
1982,70,89200.0,材料1,三角波,0.243429763,486290.367,487429.38089330186,0.2342250578247278,21713.934859599998,False,,,,
1983,70,89200.0,材料1,三角波,0.273853354,659733.3393,670872.9003373996,1.6884944831223831,24427.7191768,False,,,,
1984,70,99910.0,材料1,三角波,0.033963447,3616.438762,3970.647754878749,9.794414234263442,3393.28798977,False,,,,
1985,70,99910.0,材料1,三角波,0.0438959735,6616.230885,6623.087237097508,0.1036292749857326,4385.646712385,False,,,,
1986,70,99910.0,材料1,三角波,0.0495016455,8778.098178,9462.809384545892,7.800222698145943,4945.709401905,False,,,,
1987,70,99910.0,材料1,三角波,0.054709215,11377.50907,10354.7381578053,-8.989409772403732,5465.99767065,False,,,,
1988,70,99910.0,材料1,三角波,0.068885741,19855.50628,20654.416380871713,4.023619894680981,6882.37438331,False,,,,
1989,70,99910.0,材料1,三角波,0.0775551485,26892.04576,26319.702725237945,-2.1282986049851793,7748.5348866350005,False,,,,
1990,70,99910.0,材料1,三角波,0.0874823985,36969.5991,36471.948841266574,-1.3461067224108072,8740.366434135,False,,,,
1991,70,99910.0,材料1,三角波,0.109502705,66801.21384,65155.587124973084,-2.463468282131013,10940.41525655,False,,,,
1992,70,99910.0,材料1,三角波,0.1231196445,91045.72445,87457.20557169014,-3.941446893841325,12300.883681995,False,,,,
1993,70,99900.0,材料1,三角波,0.1538330925,165797.1449,164803.50105441193,-0.599313001552227,15367.92594075,False,,,,
1994,70,99900.0,材料1,三角波,0.1735554265,228349.2747,227002.75395008037,-0.5896759478166367,17338.18710735,False,,,,
1995,70,99910.0,材料1,三角波,0.194890062,313271.615,329473.93671708315,5.17197248052083,19471.46609442,False,,,,
1996,70,99910.0,材料1,三角波,0.2179447385,425729.8925,410483.20855945675,-3.5813045334943845,21774.858823535,False,,,,
1997,70,99910.0,材料1,三角波,0.245231745,576032.8481,577807.1724567852,0.3080248570264264,24501.10364295,False,,,,
1998,70,99900.0,材料1,三角波,0.2754902805,777226.7064,814223.9372805901,4.760159497343546,27521.479021950003,False,,,,
1999,70,112160.0,材料1,三角波,0.0301202015,3647.441651,3689.614465587513,1.1562299996204417,3378.28180024,False,,,,
2000,70,112160.0,材料1,三角波,0.034146045,4806.783385,4807.639678146773,0.0178142653452058,3829.8204072,False,,,,
2001,70,112170.0,材料1,三角波,0.038952778,6559.713664,6159.119721478414,-6.106881535394799,4369.33310826,False,,,,
2002,70,112170.0,材料1,三角波,0.0485487344999999,11097.40707,11349.51875731141,2.2718071502752535,5445.711548864989,False,,,,
2003,70,112170.0,材料1,三角波,0.0612961464999999,19262.29021,22144.694308877093,14.963974000249964,6875.588752904989,False,,,,
2004,70,112170.0,材料1,三角波,0.0688357855,26161.97301,27425.268760573916,4.828748008000158,7721.310059535,False,,,,
2005,70,112170.0,材料1,三角波,0.077755442,35092.01528,37991.57246797685,8.262726334869095,8721.82792914,False,,,,
2006,70,112170.0,材料1,三角波,0.0874766625,47161.57558,48584.2181455137,3.016528917912175,9812.257232625,False,,,,
2007,70,112160.0,材料1,三角波,0.097265607,62416.13848,70022.0821852089,12.185860725180987,10909.310481120001,False,,,,
2008,70,112160.0,材料1,三角波,0.109571054,84680.27276,82944.84082415876,-2.0493934174725568,12289.48941664,False,,,,
2009,90,56190.0,材料1,三角波,0.077312801,14147.98845,17150.80470692455,21.22433353360951,4344.20628819,False,,,,
2010,90,56190.0,材料1,三角波,0.0977131955,26623.27853,26422.93690345824,-0.7525054674089313,5490.504455145,False,,,,
2011,90,56190.0,材料1,三角波,0.109275754,35744.53357,33003.93973358798,-7.667169110054281,6140.20461726,False,,,,
2012,90,56190.0,材料1,三角波,0.1230479155,49434.76174,52165.92066147052,5.52477411711809,6914.0623719449995,False,,,,
2013,90,56190.0,材料1,三角波,0.137216012,68127.042,63186.5766457584,-7.251841866613845,7710.16771428,False,,,,
2014,90,56190.0,材料1,三角波,0.1532584699999999,92616.97347,90058.47058732844,-2.7624557214669663,8611.593429299994,False,,,,
2015,90,56190.0,材料1,三角波,0.193446906,178035.4588,171462.00926052293,-3.692213665627976,10869.78164814,False,,,,
2016,90,56180.0,材料1,三角波,0.2172952564999999,241559.4558,250656.7216561492,3.766056611620003,12207.647510169994,False,,,,
2017,90,56180.0,材料1,三角波,0.2449959855,328661.2406,319003.7363093483,-2.938437241039156,13763.874465390001,False,,,,
2018,90,56190.0,材料1,三角波,0.2714516355,438181.1068,436711.7723100314,-0.3353258429371892,15252.867398745,False,,,,
2019,90,70780.0,材料1,三角波,0.030546701,2704.899525,2884.779502887865,6.650153775595978,2162.09549678,False,,,,
2020,90,70780.0,材料1,三角波,0.0350025175,3590.832559,4468.482612490374,24.441408477558976,2477.4781886499995,False,,,,
2021,90,70790.0,材料1,三角波,0.039189122,4682.615279,4983.622441229924,6.428184770588426,2774.19794638,False,,,,
2022,90,70780.0,材料1,三角波,0.043528969,5764.070872,6009.861254020885,4.2641804287115095,3080.98042582,False,,,,
2023,90,70780.0,材料1,三角波,0.0488692125,7457.039582,8114.026012950748,8.810284882174942,3458.9628607500003,False,,,,
2024,90,70780.0,材料1,三角波,0.0616968289999999,13170.77464,14720.409522070871,11.765707974112535,4366.901556619992,False,,,,
2025,90,70770.0,材料1,三角波,0.06963281,17506.79369,17474.29406739236,-0.1856400616990423,4927.9139637,False,,,,
2026,90,70790.0,材料1,三角波,0.078057114,22906.40522,25092.269094111063,9.542587992822831,5525.66310006,False,,,,
2027,90,70780.0,材料1,三角波,0.087135354,29969.86428,27768.74277384223,-7.344449362844332,6167.44035612,False,,,,
2028,90,70790.0,材料1,三角波,0.0981652925,40659.08252,46152.12223120457,13.509994251598195,6949.121056075,False,,,,
2029,90,70780.0,材料1,三角波,0.109388292,55712.5096,48872.2069935024,-12.277857622298889,7742.50330776,False,,,,
2030,90,70780.0,材料1,三角波,0.122340194,74970.49131,69038.24202020536,-7.91277899629205,8659.23893132,False,,,,
2031,90,70780.0,材料1,三角波,0.1382656105,103479.3029,103337.76472546716,-0.136779211461845,9786.43991119,False,,,,
2032,90,70790.0,材料1,三角波,0.195555949,262412.7061,294814.4780719139,12.347638364571504,13843.40562971,False,,,,
2033,90,70770.0,材料1,三角波,0.2164496994999999,346636.2366,366054.3842044952,5.601880459746248,15318.145233614992,False,,,,
2034,90,70780.0,材料1,三角波,0.2749323945,646279.5234,618981.995221189,-4.223795925825082,19459.71488271,False,,,,
2035,90,112170.0,材料1,三角波,0.044090865,16268.79238,17199.6506854394,5.721741870550556,4945.67232705,False,,,,
2036,90,112170.0,材料1,三角波,0.055116385,26649.7524,24709.85788261089,-7.279221541244456,6182.404905449999,False,,,,
2037,90,112170.0,材料1,三角波,0.062158316,34913.65684,37197.13191818609,6.540349206760679,6972.29830572,False,,,,
2038,90,125890.0,材料1,三角波,0.0152455055,2270.02048,1966.7662407896096,-13.359097060234037,1919.256687395,False,,,,
2039,90,125890.0,材料1,三角波,0.0172021225,2873.310248,2877.125872195229,0.1327954124649489,2165.575201525,False,,,,
2040,90,125890.0,材料1,三角波,0.019774532,3853.887671,4035.232082049515,4.705492908215985,2489.41583348,False,,,,
2041,90,125890.0,材料1,三角波,0.0245277365,6044.491118,5950.889117147455,-1.548550556618499,3087.7967479850004,False,,,,
2042,90,125890.0,材料1,三角波,0.0347089634999999,12777.36987,12873.32604628565,0.7509853534955245,4369.5114150149875,False,,,,
2043,90,125890.0,材料1,三角波,0.0392006655,16343.505,15803.024977382873,-3.3070019106496833,4934.971779795001,False,,,,
2044,90,125890.0,材料1,三角波,0.043895697,21057.17988,21958.46834976393,4.280195519533791,5526.0292953299995,False,,,,
2045,90,125890.0,材料1,三角波,0.0490271115,26645.86478,26996.98319959568,1.3177219898647297,6172.023066735,False,,,,
2046,90,125900.0,材料1,三角波,0.0615268825,44558.8575,43395.471123924784,-2.6108981274378813,7746.23450675,False,,,,
2047,90,125880.0,材料1,三角波,0.068822299,56245.72434,61443.19970604424,9.240658604778556,8663.35099812,False,,,,
2048,90,125890.0,材料1,三角波,0.0976289284999999,127772.348,125213.01387512551,-2.0030422583096645,12290.505808864988,False,,,,
2049,90,125890.0,材料1,三角波,0.109923709,170021.7485,154207.63338187968,-9.301230729385368,13838.29572601,False,,,,
2050,90,125890.0,材料1,三角波,0.1219354055,220068.92,219270.1293021556,-0.36297297130572,15350.448198394999,False,,,,
2051,90,125890.0,材料1,三角波,0.137342685,292946.9611,302626.63794008363,3.304242107082098,17290.070614649998,False,,,,
2052,90,125890.0,材料1,三角波,0.154671292,393845.8629,427859.26156927075,8.636220885709028,19471.56894988,False,,,,
2053,90,125890.0,材料1,三角波,0.1736598074999999,530793.6732,550303.6449017029,3.6756225039539374,21862.033166174988,False,,,,
2054,90,125890.0,材料1,三角波,0.1950246125,702974.6048,731625.6860334446,4.075692213888154,24551.648467625,False,,,,
2055,90,125890.0,材料1,三角波,0.21826698,947651.7654,907244.6673584392,-4.26391840514381,27477.6301122,False,,,,
2056,90,141280.0,材料1,三角波,0.0151120305,2948.450913,3080.234818164592,4.469598072111161,2135.02766904,False,,,,
2057,90,141280.0,材料1,三角波,0.019339463,4953.419803,5070.746947115939,2.3686089364943643,2732.27933264,False,,,,
2058,90,141280.0,材料1,三角波,0.021529068,6076.61425,5811.7792858407975,-4.358265199394584,3041.62672704,False,,,,
2059,90,141290.0,材料1,三角波,0.0241091515,7631.052229,7794.177972382959,2.1376572782851375,3406.3820154349996,False,,,,
2060,90,141280.0,材料1,三角波,0.027013348,9968.883131,9828.69706261833,-1.4062364513607049,3816.4458054399997,False,,,,
2061,90,141280.0,材料1,三角波,0.0304415175,12783.86498,13458.23991307579,5.275203814580566,4300.7775924,False,,,,
2062,90,141290.0,材料1,三角波,0.0343579865,16442.29724,16252.802147920218,-1.152485503174019,4854.439912585,False,,,,
2063,90,141270.0,材料1,三角波,0.0385376449999999,20845.44358,21437.56141333048,2.8405144321255142,5444.213109149986,False,,,,
2064,90,141290.0,材料1,三角波,0.04301842,26359.49011,27257.48166054768,3.4067106260413245,6078.072561800001,False,,,,
2065,90,141290.0,材料1,三角波,0.0484518755,34067.16576,35422.66434118359,3.978900360343879,6845.765489394999,False,,,,
2066,90,141290.0,材料1,三角波,0.053862531,43430.93313,44215.581618729826,1.8066581401352184,7610.23700499,False,,,,
2067,90,141280.0,材料1,三角波,0.0603723979999999,55665.77528,59261.348697510024,6.4592173546927425,8529.412389439985,False,,,,
2068,90,141270.0,材料1,三角波,0.0681868625,71791.6397,74970.0414836968,4.427258935690248,9632.758065375,False,,,,
2069,90,141280.0,材料1,三角波,0.0761342939999999,92438.60807,94080.16686897218,1.7758367777769837,10756.253056319985,False,,,,
2070,90,141280.0,材料1,三角波,0.0855638265,120668.6873,117181.28293004532,-2.890065722919892,12088.45740792,False,,,,
2071,90,141280.0,材料1,三角波,0.0964115605,158959.4703,165332.1606782866,4.009003280055982,13621.02526744,False,,,,
2072,90,141280.0,材料1,三角波,0.1069314825,205432.4171,207453.07588031757,0.983612425362238,15107.279847599999,False,,,,
2073,90,141280.0,材料1,三角波,0.1202694095,271895.4094,266942.44762190664,-1.8216422958457503,16991.66217416,False,,,,
2074,90,141280.0,材料1,三角波,0.1357810655,358346.0625,364258.852627792,1.6500223517293393,19183.14893384,False,,,,
2075,90,141290.0,材料1,三角波,0.152256499,475946.8257,468173.8908317136,-1.6331519507151455,21512.32074371,False,,,,
2076,90,141290.0,材料1,三角波,0.1708258505,634395.4065,629862.0421678243,-0.7145960209873772,24135.984417145,False,,,,
2077,90,141290.0,材料1,三角波,0.1913113185,848639.637,759903.6529322879,-10.456262022052137,27030.376190864998,False,,,,
2078,90,158750.0,材料1,三角波,0.0137920485,3102.43057,3008.08123717116,-3.0411424429988143,2189.487699375,False,,,,
2079,90,158750.0,材料1,三角波,0.0176796745,5164.702863,4913.613060733771,-4.86165049426251,2806.648326875,False,,,,
2080,90,158750.0,材料1,三角波,0.019608453,6357.197798,6316.380646974618,-0.6420619952744527,3112.84191375,False,,,,
2081,90,158750.0,材料1,三角波,0.021990336,8023.438245,8156.332166304922,1.6563213580878209,3490.96584,False,,,,
2082,90,158750.0,材料1,三角波,0.0246782635,10441.50791,9886.61151692576,-5.3143319706036705,3917.6743306249996,False,,,,
2083,90,158760.0,材料1,三角波,0.0277737225,13294.97702,13041.896684008085,-1.9035785892010175,4409.3561841,False,,,,
2084,90,158750.0,材料1,三角波,0.0313486815,17098.50778,19501.101728992697,14.051483204885246,4976.603188125,False,,,,
2085,90,158750.0,材料1,三角波,0.035115801,21632.00286,21556.257615138813,-0.3501536374204581,5574.63340875,False,,,,
2086,90,158750.0,材料1,三角波,0.0392641845,27235.89962,29148.86165001286,7.023678515132003,6233.189289375,False,,,,
2087,90,158750.0,材料1,三角波,0.044225399,35092.17501,37420.45262827484,6.634748680044391,7020.78209125,False,,,,
2088,90,158740.0,材料1,三角波,0.0491873985,45341.10055,38989.21015099758,-14.00912267667139,7808.00763789,False,,,,
2089,90,158760.0,材料1,三角波,0.0550089225,56824.03055,56090.99457950874,-1.290010517374788,8733.2165361,False,,,,
2090,90,158750.0,材料1,三角波,0.0621657435,73895.91328,74412.01011065602,0.6984105179138594,9868.811780625001,False,,,,
2091,90,158750.0,材料1,三角波,0.0693842285,93383.78591,93431.31049399875,0.0508916869621776,11014.746274375,False,,,,
2092,90,158750.0,材料1,三角波,0.0877949849999999,158650.3835,173460.8357661044,9.335276687877911,13937.453868749983,False,,,,
2093,90,158750.0,材料1,三角波,0.0974329355,202965.2134,212316.6680956588,4.60741746775548,15467.478510625,False,,,,
2094,90,158740.0,材料1,三角波,0.138826506,463258.2775,473906.5554589117,2.298561833881461,22037.31956244,False,,,,
2095,90,158750.0,材料1,三角波,0.155781666,612299.6428,635318.7769131481,3.7594557474969816,24730.3394775,False,,,,
2096,90,177890.0,材料1,三角波,0.010691497,2460.755717,2506.8636519592396,1.8737306852811684,1901.91040133,False,,,,
2097,90,177890.0,材料1,三角波,0.0120739415,3164.058273,3166.6158641521833,0.0808326184763427,2147.8334534349997,False,,,,
2098,90,177900.0,材料1,三角波,0.0138360805,4113.471955,4180.106403079592,1.6199076791710472,2461.43872095,False,,,,
2099,90,177890.0,材料1,三角波,0.015478438,5237.074402,5188.033460025393,-0.93641866069115,2753.45933582,False,,,,
2100,90,177900.0,材料1,三角波,0.017186876,6411.996928,6462.993005791961,0.7953228668789749,3057.5452404000002,False,,,,
2101,90,177890.0,材料1,三角波,0.0193077545,8110.995611,8280.272176814731,2.087001077711851,3434.656448005,False,,,,
2102,90,177890.0,材料1,三角波,0.021569717,10411.89168,10629.02360268491,2.0854224127397956,3837.03695713,False,,,,
2103,90,177890.0,材料1,三角波,0.0242799485,13212.41983,13341.88969368154,0.9799103067219082,4319.160038665,False,,,,
2104,90,177880.0,材料1,三角波,0.027413188,16949.10641,16759.971258098027,-1.115900433490603,4876.25788144,False,,,,
2105,90,177890.0,材料1,三角波,0.0307814665,21674.63865,22185.27339651074,2.3559089254331775,5475.715075685,False,,,,
2106,90,177890.0,材料1,三角波,0.0386782455,34296.82215,35386.68977552624,3.1777510486528846,6880.473091995,False,,,,
2107,90,177900.0,材料1,三角波,0.0430089715,43770.78587,45132.5607230652,3.1111501107375537,7651.29602985,False,,,,
2108,90,177880.0,材料1,三角波,0.054395632,71566.30327,71134.23033886845,-0.6037379484328809,9675.89502016,False,,,,
2109,90,177890.0,材料1,三角波,0.0606840245,91348.6112,90392.02015422516,-1.0471872896682195,10795.081118305001,False,,,,
2110,90,177890.0,材料1,三角波,0.06823813,115706.8666,126271.08650577642,9.130158145494558,12138.880945699999,False,,,,
2111,90,177890.0,材料1,三角波,0.076833826,150764.278,152019.31543645912,0.8324501354751465,13667.96930714,False,,,,
2112,90,177880.0,材料1,三角波,0.0852582675,192266.8462,209291.21395761144,8.85455193866463,15165.740622899999,False,,,,
2113,90,177890.0,材料1,三角波,0.095928963,252240.1875,242699.48858566512,-3.782386545496394,17064.803228070003,False,,,,
2114,90,177890.0,材料1,三角波,0.1082973234999999,329278.8731,341855.6798876651,3.819500069731337,19265.01087741498,False,,,,
2115,90,177890.0,材料1,三角波,0.1215554895,427974.7168,444120.2790298869,3.772550479291978,21623.506027155,False,,,,
2116,90,177880.0,材料1,三角波,0.1363057435,564686.3717,583171.5691235836,3.2735334780496874,24246.06565378,False,,,,
2117,90,177890.0,材料1,三角波,0.152693458,740509.5173,714439.8368749106,-3.5205057890603455,27162.63924362,False,,,,
2118,90,199170.0,材料1,三角波,0.012348266,4184.158372,4197.123256501637,0.3098564477959785,2459.40413922,False,,,,
2119,90,199170.0,材料1,三角波,0.017249589,8258.619095,8482.570290731124,2.711726901979419,3435.60064113,False,,,,
2120,90,199170.0,材料1,三角波,0.0192765565,10575.36154,10263.6087946332,-2.9479157207782705,3839.311758105,False,,,,
2121,90,199170.0,材料1,三角波,0.0217326565,13457.80865,13682.581027495802,1.6702004266928052,4328.493195105,False,,,,
2122,90,199160.0,材料1,三角波,0.024506385,17141.99614,17375.01737767209,1.3593588271108543,4880.6916366,False,,,,
2123,90,199170.0,材料1,三角波,0.027502073,21956.76255,22149.20252969225,0.8764497008792931,5477.58787941,False,,,,
2124,90,199160.0,材料1,三角波,0.0307215995,27349.72121,27800.85477617719,1.6494996885461557,6118.5137564199995,False,,,,
2125,90,199160.0,材料1,三角波,0.0384748179999999,43945.62079,43500.52018923816,-1.0128440394295808,7662.644752879979,False,,,,
2126,90,199160.0,材料1,三角波,0.0430120585,55308.78418,56959.95784129156,2.985373274375158,8566.28157086,False,,,,
2127,90,199160.0,材料1,三角波,0.048686937,71367.36546,73804.32270653368,3.414666116405192,9696.49037292,False,,,,
2128,90,199170.0,材料1,三角波,0.061055105,116338.0761,116007.7959806128,-0.2838968379563912,12160.34526285,False,,,,
2129,90,199160.0,材料1,三角波,0.0686475365,147801.759,146852.85786243255,-0.6420093671330701,13671.843369339998,False,,,,
2130,90,199160.0,材料1,三角波,0.0761902515,188137.913,195048.71005437404,3.6732612497801216,15174.05048874,False,,,,
2131,90,199170.0,材料1,三角波,0.08570566,244757.2784,249917.9334254841,2.108478677005954,17069.9963022,False,,,,
2132,90,199170.0,材料1,三角波,0.096611101,320320.8021,322264.1195937377,0.6066785175978221,19242.03298617,False,,,,
2133,90,199170.0,材料1,三角波,0.1085262764999999,413209.3593,428105.85847896984,3.6050730322772297,21615.17849050498,False,,,,
2134,90,199170.0,材料1,三角波,0.1218337469999999,537484.5325,560952.1509144203,4.366194187070915,24265.62738998998,False,,,,
2135,90,199160.0,材料1,三角波,0.1364768854999999,703803.0558,718446.7902611942,2.0806579824449596,27180.73651617998,False,,,,
2136,90,224180.0,材料1,三角波,0.010883229,4282.162167,4365.306414318563,1.941641723877351,2439.8022772199997,False,,,,
2137,90,224180.0,材料1,三角波,0.012187484,5393.521768,5507.720198001092,2.117325838539059,2732.19016312,False,,,,
2138,90,224180.0,材料1,三角波,0.0135449854999999,6649.597681,6204.916241823209,-6.687343513238199,3036.5148493899774,False,,,,
2139,90,224180.0,材料1,三角波,0.015193175,8466.403329,8429.52079531227,-0.4356340260969718,3406.0059714999998,False,,,,
2140,90,224190.0,材料1,三角波,0.016974544,10687.15902,10524.249816267082,-1.5243452766824963,3805.52301936,False,,,,
2141,90,224180.0,材料1,三角波,0.0191295415,13570.17285,13954.276418919962,2.830498720728982,4288.46061347,False,,,,
2142,90,224170.0,材料1,三角波,0.021587256,17279.97256,17146.484846362233,-0.7724995695118477,4839.21517752,False,,,,
2143,90,224180.0,材料1,三角波,0.0242318165,22112.53768,22175.963001180186,0.2868296805099407,5432.28862297,False,,,,
2144,90,224180.0,材料1,三角波,0.02698912,27359.02372,27456.61137093615,0.356692738508828,6050.4209216,False,,,,
2145,90,224180.0,材料1,三角波,0.0304287749999999,35077.72306,35813.36150175207,2.097167026758763,6821.522779499978,False,,,,
2146,90,224180.0,材料1,三角波,0.0338983979999999,43920.42524,44647.587450361,1.655635632823409,7599.342863639978,False,,,,
2147,90,224180.0,材料1,三角波,0.037822179,54950.83362,55884.50697873691,1.6991068146363622,8478.976088219999,False,,,,
2148,90,224170.0,材料1,三角波,0.04280386,70743.54827,72272.1042367161,2.1607001685612506,9595.3412962,False,,,,
2149,90,224180.0,材料1,三角波,0.047772123,89663.459,95480.433736078,6.487564500582117,10709.55453414,False,,,,
2150,90,224170.0,材料1,三角波,0.053692203,114384.4864,110116.40578586844,-3.7313456994562815,12036.18114651,False,,,,
2151,90,224180.0,材料1,三角波,0.0604717419999999,146876.8152,147418.17411452977,0.3685802376587473,13556.555121559977,False,,,,
2152,90,224180.0,材料1,三角波,0.0754824315,235920.5709,246999.21308135352,4.695920385022062,16921.65149367,False,,,,
2153,90,224180.0,材料1,三角波,0.0850158765,306547.7932,295845.9232348016,-3.4910934616372216,19058.85919377,False,,,,
