eventid,危害等级,危害得分,人员伤亡得分,财产损失得分,直接后果得分,行动复杂度得分,情境风险得分,数据完整率,数据质量
200803300006,1,0.7476764677774398,0.7514745297156966,0.0,0.7514745297156966,0.4830239125268321,0.9687277556265916,0.4,low
200803300007,1,0.7414693076516558,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8393462310409132,0.8,medium
200803310001,3,0.40606960445125473,0.3317724361874341,0.0,0.3317724361874341,0.2785503255929501,0.8498706124960156,0.4,low
200803310002,4,0.2644029527569376,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.9735006014053953,0.0,low
200803310003,1,0.7869210795464725,0.4485319140434378,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9202211994006704,0.4,low
200803310004,1,0.7787313818864445,0.3758487535435812,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8683849112982421,0.6,medium
200803310005,3,0.4166771681812868,0.36131954409065925,0.0,0.36131954409065925,0.2785503255929501,0.7860987895775865,0.4,low
200803310006,1,0.7568839919329213,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7301029322888881,0.6,medium
200804010001,2,0.6085219221515755,0.5795169637594006,0.0,0.5795169637594006,0.4830239125268321,0.8498337735733551,0.4,low
200804010002,1,0.7829217594901897,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.894907700019231,0.6,medium
200804010003,1,0.7873464309507829,0.1985478305620847,0.8599676846160574,0.8599676846160574,0.5905993808225396,0.6424327561924459,0.8,medium
200804010004,3,0.47980033920600873,0.5034825368019716,0.0,0.5034825368019716,0.2785503255929501,0.5557642287046591,1.0,high
200804010005,4,0.26860205960111805,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.5988380258113131,0.4,low
200804010006,5,0.22357714428517608,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.5005660596544637,1.0,high
200804010010,4,0.29710975365544456,0.19204885485039963,0.0,0.19204885485039963,0.20447358693388198,0.8458588540400709,0.8,medium
200804010012,1,0.7610064745368391,0.23214188573707745,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.963005766887825,0.8,medium
200804010017,5,0.1943666336757205,0.10148793559913001,0.0,0.10148793559913001,0.0,0.7805800138226341,0.8,medium
200804010022,3,0.44559060886123114,0.3840467795721609,0.0,0.3840467795721609,0.2785503255929501,0.8684093461778136,0.4,low
200804010032,1,0.7348406267131476,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7973903214174543,0.8,medium
200804010034,2,0.5753154062201192,0.6203766360851853,0.0,0.6203766360851853,0.2785503255929501,0.6424093303653224,0.4,low
200804010038,1,0.7673070651607584,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7960752610828954,0.6,medium
200804010039,2,0.699142639300178,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.5714416677513726,0.8,medium
200804010040,1,0.7444156065847765,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8579946850709732,0.8,medium
200804010042,4,0.29710975365544456,0.19204885485039963,0.0,0.19204885485039963,0.20447358693388198,0.8458588540400709,0.4,low
200804020001,1,0.7787305149857023,0.4223333554387037,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.868379424292678,0.6,medium
200804020003,2,0.6809399429987004,0.7268913694270824,0.0,0.7268913694270824,0.2785503255929501,0.839028803112728,0.4,low
200804020004,3,0.491224440485218,0.5034825368019716,0.0,0.5034825368019716,0.2785503255929501,0.6280725152621383,1.0,high
200804020005,4,0.3619101061524483,0.31968535526787134,0.0,0.31968535526787134,0.2785503255929501,0.6239184507815806,0.8,medium
200804020006,5,0.1786255561044323,0.10148793559913001,0.0,0.10148793559913001,0.3120490552295895,0.4004669544009557,0.8,medium
200804020009,4,0.2891667258254122,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.7290010681340695,0.4,low
200804020010,3,0.41397375598889397,0.36810517312915364,0.0,0.36810517312915364,0.2785503255929501,0.7389231617876717,0.4,low
200804020012,4,0.36168680552150145,0.24046867271168193,0.0,0.24046867271168193,0.2785503255929501,0.9734837447221032,0.4,low
200804020013,3,0.4242411471343239,0.3317724361874341,0.0,0.3317724361874341,0.2785503255929501,0.9648864971949802,0.4,low
200804020014,2,0.6943166352068977,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.5408957124612574,0.8,medium
200804020015,1,0.778732503144969,0.31968535526787134,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8683920082488648,0.6,medium
200804020016,5,0.09374948095589347,0.003221938640304574,0.0,0.003221938640304574,0.2785503255929501,0.3287367067124182,1.0,high
200804020022,1,0.7626593681230548,0.24046867271168193,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734676754581397,0.8,medium
200804020024,2,0.700723161125331,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.0,0.831816348482062,0.8,medium
200804020026,1,0.7240256933605395,0.3758487535435812,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7289377332577526,0.8,medium
200804020029,1,0.7626620313372772,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734845321414312,0.8,medium
200804020030,1,0.7255979760452743,0.3758487535435812,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7388894190961892,0.8,medium
200804020031,1,0.7953324869956743,0.23214188573707745,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9734607886973348,0.6,medium
200804020053,3,0.40053882176978706,0.31968535526787134,0.0,0.31968535526787134,0.2785503255929501,0.8684170043167458,0.4,low
200804020054,1,0.7460596126115651,0.31968535526787134,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8684003402714916,0.8,medium
200804020056,1,0.7321066658862112,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7800858509755813,0.8,medium
200804030001,4,0.2754981991258302,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6424868013872729,0.4,low
200804030003,5,0.1966831570733556,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.5448714889504931,0.0,low
200804030005,5,0.22194321712363557,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.49022419813527934,0.8,medium
200804030006,5,0.2292928921602868,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.5367436044032979,0.8,medium
200804030010,2,0.6204622462260126,0.7217066627726826,0.0,0.7217066627726826,0.2785503255929501,0.4792096409770801,0.8,medium
200804030012,5,0.2258458747753376,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.5149258775862987,0.4,low
200804030014,4,0.2654269356427483,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.5787412350506127,0.8,medium
200804030015,3,0.5382720375235113,0.4927401356677135,0.0,0.4927401356677135,0.2785503255929501,0.9734534135686297,0.4,low
200804030016,1,0.778730936036611,0.40217921641644394,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8683820893136732,0.6,medium
200804030018,1,0.782907565128717,0.36131954409065925,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8948178575071782,0.6,medium
200804030019,4,0.3517811521392314,0.31968535526787134,0.0,0.31968535526787134,0.48347735783652845,0.3756120991448012,1.0,high
200804030028,1,0.7597312874297247,0.14990775346041232,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9549345328798211,0.8,medium
200804030030,5,0.20441562818050513,0.10148793559913001,0.0,0.10148793559913001,0.48347735783652845,0.40961814816883174,1.0,high
200804040001,2,0.708051383054306,0.7217066627726826,0.0,0.7217066627726826,0.4830239125268321,0.8498127065878709,0.4,low
200804040002,4,0.27779980336033105,0.19727820242251454,0.0,0.19727820242251454,0.2785503255929501,0.6338854634793334,0.6,medium
200804040003,4,0.3093906935318008,0.24046867271168193,0.0,0.24046867271168193,0.2785503255929501,0.6424780787906271,0.8,medium
200804040004,5,0.08495959507080544,0.003221938640304574,0.0,0.003221938640304574,0.2785503255929501,0.27310155679098147,1.0,high
200804040005,1,0.8226331815701113,0.8574989602136489,0.0,0.8574989602136489,0.4830239125268321,0.9734090961752047,0.4,low
200804040006,5,0.2055687753055963,0.10148793559913001,0.0,0.10148793559913001,0.48347735783652845,0.41691693611951036,1.0,high
200804040007,4,0.2506363715373984,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.48512508778984276,0.8,medium
200804040008,4,0.2754981991258302,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6424868013872729,0.8,medium
200804040009,5,0.2234921266597678,0.10148793559913001,0.0,0.10148793559913001,0.0,0.9649283876112207,0.8,medium
200804040010,1,0.7898504192345338,0.5499698558561755,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9387623107241508,0.6,medium
200804040011,5,0.09890903301653772,0.003221938640304574,0.0,0.003221938640304574,0.2785503255929501,0.36139383743903936,1.0,high
200804040014,1,0.744708328729826,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8598474554752831,0.8,medium
200804040018,5,0.20110553328373,0.10148793559913001,0.0,0.10148793559913001,0.0,0.8232335470878578,0.4,low
200804040019,3,0.3938286431196336,0.2905724084070406,0.0,0.2905724084070406,0.2785503255929501,0.9549335335437316,0.8,medium
200804040020,1,0.8131796933241402,0.8439936045181251,0.0,0.8439936045181251,0.4830239125268321,0.9734107465218642,0.4,low
200804040021,1,0.7953349688559025,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9734764975094498,0.6,medium
200804040023,4,0.2532563347273045,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.688419034241534,0.4,low
200804050001,1,0.7626527653359818,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7666160995060591,0.6,medium
200804050003,5,0.1779271284378494,0.10148793559913001,0.0,0.10148793559913001,0.0,0.6765269748526017,0.8,medium
200804050004,2,0.71149804620032,0.73425581057618,0.0,0.73425581057618,0.2785503255929501,0.9998158053811131,0.4,low
200804050005,5,0.2092112943046729,0.133875888778252,0.0,0.133875888778252,0.2785503255929501,0.48066914823581347,0.6,medium
200804050006,1,0.8230414317941768,0.5580203118616786,0.8599676846160574,0.8599676846160574,0.5905993808225396,0.8683625065134466,0.6,medium
200804050009,4,0.29044938040398793,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.7371195671350111,0.8,medium
200804050010,5,0.18969042213198317,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.5006113174408573,0.4,low
200804050011,3,0.44215185231886656,0.40642264183901694,0.0,0.40642264183901694,0.2785503255929501,0.7475050630098978,0.8,medium
200804050012,4,0.265619433128752,0.10148793559913001,0.0,0.10148793559913001,0.4830239125268321,0.797412190711448,0.4,low
200804050013,3,0.40406647478173824,0.43564466649085276,0.0,0.43564466649085276,0.2785503255929501,0.37697398474220767,0.8,medium
200804050016,4,0.3573946338545304,0.24046867271168193,0.0,0.24046867271168193,0.2785503255929501,0.9463166554899674,0.4,low
200804050017,1,0.7383917344458001,0.05164175650158688,0.8599676846160574,0.8599676846160574,0.48347735783652845,0.4288614630985911,0.8,medium
200804050019,4,0.25966931106421237,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.7290096522098264,0.8,medium
200804050020,5,0.240185237198923,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.8202157631903015,0.8,medium
200804050021,1,0.7953324869956743,0.23214188573707745,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9734607886973348,0.6,medium
200804050024,3,0.5382720375235113,0.4927401356677135,0.0,0.4927401356677135,0.2785503255929501,0.9734534135686297,0.4,low
200804050025,5,0.1167890668588173,0.003221938640304574,0.0,0.003221938640304574,0.48347735783652845,0.2903689953531253,1.0,high
200804050032,3,0.4377605692500376,0.47981429561270783,0.0,0.47981429561270783,0.2785503255929501,0.3945404517602574,0.8,medium
200804050036,1,0.7336003058067612,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7895397713102486,0.8,medium
200804050037,1,0.7336003058067612,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7895397713102486,0.8,medium
200804050038,2,0.6412796172860078,0.6453459631239223,0.0,0.6453459631239223,0.5905993808225396,0.6688163841910013,0.4,low
200804050040,4,0.2891667258254122,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.7290010681340695,0.8,medium
200804050041,3,0.480217150636313,0.5034825368019716,0.0,0.5034825368019716,0.2785503255929501,0.5584024161301964,1.0,high
200804060001,1,0.744708328729826,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8598474554752831,0.8,medium
200804060002,1,0.7939786776713087,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9648919192363671,0.6,medium
200804060005,1,0.8065437741350748,0.8742657207963141,0.0,0.8742657207963141,0.4830239125268321,0.7972849141171543,0.4,low
200804060006,4,0.25297133705201075,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.499904137047721,0.4,low
200804060007,4,0.28920343703685236,0.20282555581598533,0.0,0.20282555581598533,0.48347735783652845,0.4972903753052401,1.0,high
200804060010,2,0.6501220462275674,0.6584075975166122,0.0,0.6584075975166122,0.2785503255929501,0.9473937065397149,0.4,low
200804060011,3,0.38553480880784996,0.2905724084070406,0.0,0.2905724084070406,0.2785503255929501,0.9024381176313986,0.4,low
200804060013,1,0.7619469239493755,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9689582951395002,0.8,medium
200804060014,3,0.4748811374946272,0.40217921641644394,0.0,0.40217921641644394,0.2785503255929501,0.9734644486306033,0.8,medium
200804060017,1,0.7613063913139173,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9649040753613181,0.8,medium
200804060019,1,0.7248712450675644,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7342896111548782,0.8,medium
200804060020,1,0.7321066658862112,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7800858509755813,0.8,medium
200804060021,4,0.26304861505604576,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.9649283876112207,0.8,medium
200804060022,4,0.3277938527858216,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.9734895663434211,0.4,low
200804060026,3,0.48898862878765625,0.4223333554387037,0.0,0.4223333554387037,0.2785503255929501,0.9734618787308471,0.4,low
200804060029,4,0.2611348970691685,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.5515749882265437,0.4,low
200804070001,3,0.4134912976456479,0.40642264183901694,0.0,0.40642264183901694,0.2785503255929501,0.5660994933675014,0.8,medium
200804070002,1,0.756196384440677,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7257507545225067,0.6,medium
200804070003,4,0.2654269356427483,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.5787412350506127,0.8,medium
200804070004,4,0.2519916663037389,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.8949439748952559,0.8,medium
200804070005,2,0.7082845377863629,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.5905993808225396,0.348824180120633,0.8,medium
200804070006,1,0.7249354351873689,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.5905993808225396,0.4542152153788973,0.8,medium
200804070008,4,0.32018253403376634,0.2905724084070406,0.0,0.2905724084070406,0.2785503255929501,0.48879411220337327,0.8,medium
200804070014,4,0.27047508524426245,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.797404267837792,0.4,low
200804070015,5,0.08768770517212345,0.003221938640304574,0.0,0.003221938640304574,0.2785503255929501,0.2903689953531253,1.0,high
200804070017,3,0.48230322046594365,0.4525305514826311,0.0,0.4525305514826311,0.2785503255929501,0.7973547500514807,0.4,low
200804070018,4,0.27047508524426245,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.797404267837792,0.4,low
200804070019,1,0.7773767212692932,0.23214188573707745,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.859810653621503,0.6,medium
200804070020,1,0.7514328979031304,0.3317724361874341,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9024102849596298,0.8,medium
200804070023,2,0.7157375894430577,0.19204885485039963,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.6764785875940059,0.8,medium
200804070024,1,0.7675073556668167,0.322702804988347,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7973429899792739,0.6,medium
200804070029,5,0.2242863218840067,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.7195843615205475,0.4,low
200804070030,1,0.7321066658862112,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7800858509755813,0.8,medium
200804080001,4,0.27480032113185315,0.20040887815215233,0.0,0.20040887815215233,0.48347735783652845,0.4168339319499481,1.0,high
200804080002,1,0.7626527653359818,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7666160995060591,0.6,medium
200804080003,1,0.7949725948412434,0.843640766797785,0.0,0.843640766797785,0.4830239125268321,0.8597331014232928,0.4,low
200804080004,3,0.5175950133480545,0.4632006949846165,0.0,0.4632006949846165,0.2785503255929501,0.9734571118838704,0.4,low
200804080005,1,0.7994825103304901,0.7895893517773537,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9997281570600614,0.6,medium
200804080006,1,0.761296280887956,0.45033930540581874,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9648400819180032,0.8,medium
200804080007,1,0.7422912741446634,0.45558363344061087,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.6377390435507797,0.6,medium
200804080008,5,0.19678245405428682,0.10148793559913001,0.0,0.10148793559913001,0.48347735783652845,0.3613043483720628,1.0,high
200804080011,5,0.22203625843646901,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.4908130985437768,0.8,medium
200804080014,2,0.5990141361317587,0.5795169637594006,0.0,0.5795169637594006,0.2785503255929501,0.9734427734078683,0.8,medium
200804080015,1,0.7612959332758308,0.4653747154509301,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9648378817241723,0.8,medium
200804080016,3,0.49830631684783494,0.43564466649085276,0.0,0.43564466649085276,0.2785503255929501,0.9734604250058527,0.8,medium
200804080017,1,0.7828679969512273,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8945674126759784,0.6,medium
200804080018,1,0.7953240326647685,0.6742676678793038,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9734072774261329,0.6,medium
200804080019,4,0.3235018142122418,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.9463233195193521,0.4,low
200804080020,5,0.1828038008211973,0.10148793559913001,0.0,0.10148793559913001,0.48347735783652845,0.2728271510011524,1.0,high
200804080022,5,0.2072921247211028,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.612020427322425,0.8,medium
200804080023,2,0.6867423653104591,0.6988878931352154,0.0,0.6988878931352154,0.2785503255929501,0.9998275865069015,0.8,medium
200804080024,5,0.2121081678749839,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.6425033353370607,0.4,low
200804080028,4,0.26304861505604576,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.9649283876112207,0.8,medium
200804080030,1,0.7626559134802944,0.4223333554387037,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734458094668836,0.8,medium
200804080031,1,0.7613063913139173,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9649040753613181,0.8,medium
200804080033,1,0.7626566639407595,0.3840467795721609,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734505594694477,0.8,medium
200804090001,4,0.30769676035137006,0.23214188573707745,0.0,0.23214188573707745,0.2785503255929501,0.6686492038478127,0.4,low
200804090003,4,0.27968526055691645,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6689886005566961,0.4,low
200804090004,3,0.4562941142489893,0.45033930540581874,0.0,0.45033930540581874,0.2785503255929501,0.6424399617703082,0.8,medium
200804090006,4,0.2754981991258302,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6424868013872729,0.8,medium
200804090007,4,0.24807958943888722,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.87018267699838,0.0,low
200804090008,1,0.7613063913139173,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9649040753613181,0.8,medium
200804090010,1,0.7693853018867374,0.8290493122960598,0.8132902461547432,0.8290493122960598,0.2785503255929501,0.9462167788022426,0.8,medium
200804090011,3,0.5043966354347474,0.4485319140434378,0.0,0.4485319140434378,0.2785503255929501,0.9549103574346289,0.4,low
200804090012,5,0.1925072594982295,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.5184403508576944,0.8,medium
200804090013,1,0.7501983683908526,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8945963911962835,0.8,medium
200804090014,1,0.725794092372595,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.533320943797368,0.6,medium
200804090015,1,0.725794092372595,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.533320943797368,0.6,medium
200804090016,1,0.721609192168995,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.5068328240109067,0.6,medium
200804090017,1,0.725794092372595,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.533320943797368,0.6,medium
200804090018,1,0.721609192168995,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.5068328240109067,0.6,medium
200804090019,1,0.721609192168995,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.5068328240109067,0.6,medium
200804090020,1,0.725794092372595,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.533320943797368,0.6,medium
200804090021,1,0.7473305812313684,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.8764448735717659,0.8,medium
200804090022,1,0.7542571193466914,0.23214188573707745,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.92028605553026,0.8,medium
200804090024,3,0.3837215545124611,0.322702804988347,0.0,0.322702804988347,0.2785503255929501,0.7486037796397116,0.4,low
200804090025,1,0.8243630074835522,0.5703752148639775,0.8599676846160574,0.8599676846160574,0.4830239125268321,0.9734199754361663,0.6,medium
200804090028,5,0.21288769597053897,0.09378285789157417,0.0,0.09378285789157417,0.48347735783652845,0.49737992108822104,0.8,medium
200804090029,1,0.7240274736491508,0.31968535526787134,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.728949001506862,0.6,medium
200804090030,4,0.2504507702903419,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.8851909494476644,0.8,medium
200804090032,1,0.7953216119424018,0.8002729930202312,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9733919555831028,0.6,medium
200804090035,1,0.7596266307240497,0.45033930540581874,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7474623294778364,0.6,medium
200804090038,4,0.2920962322707269,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.7475432349393746,0.8,medium
200804090045,2,0.678246823553446,0.3317724361874341,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.4391826308311788,0.8,medium
200804100002,1,0.7902623086945932,0.8411005831539505,0.0,0.8411005831539505,0.4830239125268321,0.8411741542904739,0.4,low
200804100003,5,0.2280661565657938,0.14990775346041232,0.0,0.14990775346041232,0.0,0.7793498875174683,0.4,low
200804100004,1,0.7638212960742004,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7740122572785835,0.6,medium
200804100006,3,0.5184569593181853,0.48814449536425786,0.0,0.48814449536425786,0.2785503255929501,0.8683963670218158,0.4,low
200804100007,5,0.2210389478582231,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.48450067034342026,0.8,medium
200804100008,5,0.2072921247211028,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.612020427322425,0.4,low
200804100010,5,0.13991514805667105,0.10148793559913001,0.0,0.10148793559913001,0.0,0.43593201662847775,0.8,medium
200804100011,4,0.35572835728461333,0.322702804988347,0.0,0.322702804988347,0.2785503255929501,0.5714222160890646,0.8,medium
200804100012,4,0.2754981991258302,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6424868013872729,0.6,medium
200804100019,5,0.2121081678749839,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.6425033353370607,0.8,medium
200804100020,1,0.7524135760450794,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7018076550369735,0.6,medium
200804100022,5,0.23373128831647255,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.7793658115123652,0.8,medium
200804100027,5,0.127619005451894,0.10148793559913001,0.0,0.10148793559913001,0.0,0.3581041874375773,0.8,medium
200804110003,5,0.1966831570733556,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.5448714889504931,0.4,low
200804110004,4,0.2754981991258302,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.6424868013872729,0.4,low
200804110009,4,0.2920962322707269,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.7475432349393746,0.6,medium
200804110011,1,0.7612897581704863,0.6765400343608952,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9647987966989382,0.8,medium
200804110012,1,0.7626549204937549,0.4746076988234305,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734395244074745,0.8,medium
200804110013,5,0.1981387909990507,0.10148793559913001,0.0,0.10148793559913001,0.2785503255929501,0.5540848522120307,0.4,low
200804110014,2,0.7157790017339299,0.38113332765831026,0.8599676846160574,0.8599676846160574,0.0,0.720301766372305,0.6,medium
200804110015,2,0.6859719975877572,0.4770361442144636,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.4880787395164157,0.8,medium
200804110018,1,0.7269640439243075,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.7475358784753496,0.8,medium
200804120001,2,0.7076204678595899,0.10148793559913001,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.6251016661947314,0.8,medium
200804120002,2,0.6489088296871118,0.6349693762015369,0.0,0.6349693762015369,0.4830239125268321,0.8597723963198063,0.4,low
200804120006,1,0.7626595494770491,0.23214188573707745,0.8132902461547432,0.8132902461547432,0.2785503255929501,0.9734688233293166,0.8,medium
200804120007,2,0.6949914274885212,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.3383569930465945,0.6,medium
200804120008,1,0.802476296180067,0.8725836226471797,0.8132902461547432,0.8725836226471797,0.2785503255929501,0.9627808061724008,0.8,medium
200804120010,1,0.757538640661224,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.7342464991816948,0.6,medium
200804120012,4,0.2982959054926174,0.14990775346041232,0.0,0.14990775346041232,0.2785503255929501,0.9734947797840767,0.4,low
200804120015,4,0.2475756002084316,0.19204885485039963,0.0,0.19204885485039963,0.2785503255929501,0.4657520863665603,0.4,low
200804130001,1,0.7757990273238884,0.4390562846436861,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.8498247174750903,0.6,medium
200804130002,1,0.7712971381808446,0.10148793559913001,0.8599676846160574,0.8599676846160574,0.5905993808225396,0.5408495478252751,0.6,medium
200804130004,1,0.7953296014593848,0.3840467795721609,0.8599676846160574,0.8599676846160574,0.2785503255929501,0.9734425248374661,0.6,medium
200804130005,4,0.3619101061524483,0.31968535526787134,0.0,0.31968535526787134,0.2785503255929501,0.6239184507815806,0.4,low
