Lat,Lon,Alti,Year,Mon,Day,Hour,Min,PRS,PRS_Sea,WIN_D_Avg_2mi,WIN_S_Avg_2mi,TEM,DPT,RHU,surface_id,u_ms,v_ms,local_wind_vector_variability_mps,surface_proxy_raw,surface_turbulence_index,surface_uncertainty
32.2258,118.5406,10.3,2025,7,31,2,0,,,67.0,5.7,26.0,,,SURF_0127,-5.246877664678911,-2.2271674323888604,4.970770138945956,2.0112173144705947,1.0,0.2016496580927726
31.3178,118.6644,7.0,2025,7,31,2,0,992.4,,7.0,1.9,25.9,25.2,96.0,SURF_0128,-0.2315517524697802,-1.8858376881185117,2.2763571412777273,0.8486199145701938,0.2493904956658516,0.2016496580927726
32.6139,118.8072,30.0,2025,7,31,2,0,,,35.0,5.8,26.5,25.4,94.0,SURF_0129,-3.326743330836067,-4.751081856876152,4.629424133637181,1.9305142610513097,1.0,0.2016496580927726
32.2831,118.3819,15.2,2025,7,31,2,0,,,123.0,1.7,27.2,,,SURF_0130,-1.425739965507221,0.9258863595255462,4.063874055345771,1.3966416997654085,0.7887474130317542,0.2016496580927726
31.4439,118.6181,9.0,2025,7,31,2,0,992.2,,201.0,1.5,25.8,24.8,94.0,SURF_0131,0.5375519243179506,1.4003706397458024,3.2781110556880932,1.133137830854585,0.5294098496553199,0.2016496580927726
32.3131,118.3342,20.0,2025,7,31,2,0,,,360.0,3.6,26.9,,,SURF_0132,8.817456953860943e-16,-3.6,3.478705341885815,1.3649172077319442,0.757524522463502,0.2016496580927726
31.5556,118.7894,10.8,2025,7,31,2,0,991.5,,328.0,2.7,25.4,25.2,,SURF_0133,1.4307820134296536,-2.28972985962235,2.8648809044272734,1.0970638893859692,0.49390627955396016,0.2016496580927726
32.3914,118.3836,39.0,2025,7,31,2,0,,,17.0,4.0,26.6,25.0,91.0,SURF_0134,-1.169486818890947,-3.8252190238521417,3.1283394876097135,1.3143020095066178,0.7077096099469282,0.2016496580927726
32.5428,118.3608,93.0,2025,7,31,2,0,,,346.0,0.9,25.9,25.0,95.0,SURF_0135,0.2177297060397011,-0.8732661536483969,3.5400714763641097,1.1936734179166226,0.5889882980140566,0.2016496580927726
32.5375,118.4139,53.5,2025,7,31,2,0,,,8.0,5.1,26.8,24.8,89.0,SURF_0136,-0.7097828148963337,-5.050367150582009,3.125358163808117,1.457984287831893,0.8491201027615973,0.2016496580927726
32.0933,118.3881,12.0,2025,7,31,2,0,,,29.0,2.1,26.2,25.7,97.0,SURF_0137,-1.0181002025173078,-1.8367013849927312,1.0730546442526014,0.5516688086113581,0.0,0.2016496580927726
31.2667,118.5586,11.0,2025,7,31,2,0,,,0.0,2.9,26.3,25.6,96.0,SURF_0138,-0.0,-2.9,3.8063626107805804,1.3950705408189683,0.7872010959528776,0.2016496580927726
32.1603,118.3533,24.6,2025,7,31,2,0,,,31.0,2.6,26.4,25.5,95.0,SURF_0139,-1.339098994766141,-2.228634981825492,2.516378317552753,0.9869008639309907,0.3854850608684051,0.2016496580927726
32.1253,118.6619,16.2,2025,7,31,2,0,991.5,993.5,359.0,1.3,25.5,24.6,95.0,SURF_0140,0.02268812836846863,-1.2998020037033087,1.60536317441515,0.5949407927375152,0.0,0.2016496580927726
32.5214,118.8117,45.9,2025,7,31,2,0,988.8,994.2,37.0,1.8,25.8,24.8,94.0,SURF_0141,-1.083267041673687,-1.437543918085127,2.0203154384333843,0.763622541339217,0.16573703069688447,0.2016496580927726
32.0858,118.4089,10.0,2025,7,31,2,0,992.9,994.2,36.0,2.6,26.4,25.7,96.0,SURF_0142,-1.5282416559604302,-2.1034441853748636,1.3699392194551916,0.6920447532896425,0.0952909715123279,0.2016496580927726
32.33,119.0806,19.0,2025,7,31,2,0,,,73.0,2.3,25.0,24.1,95.0,SURF_0143,-2.1995009387149813,-0.6724549208622945,1.2028250286359383,0.6102083477990707,0.01474849567265346,0.2016496580927726
32.0581,118.7967,7.1,2025,7,31,2,0,991.9,992.9,201.0,0.7,25.5,25.2,98.0,SURF_0144,0.2508575646817103,0.6535062985480411,3.0164588780689723,1.0151860345704091,0.4133230097517891,0.2016496580927726
31.6894,118.8606,13.2,2025,7,31,2,0,990.9,992.6,29.0,1.6,25.5,25.0,97.0,SURF_0145,-0.7756953923941393,-1.3993915314230332,2.6386055470474603,0.9359391737660939,0.33532913485662474,0.2016496580927726
32.5514,118.7369,27.6,2025,7,31,2,0,991.1,994.4,52.0,3.6,26.5,24.9,91.0,SURF_0146,-2.8368387129841994,-2.21638131117237,2.472733245552694,1.0944308365366884,0.4913148583615641,0.2016496580927726
31.9347,118.9381,34.6,2025,7,31,2,0,988.5,990.3,20.0,0.7,25.4,24.4,94.0,SURF_0147,-0.2394141003279681,-0.6577848345501358,1.82168444200138,0.6231581042676337,0.027493501287777472,0.2016496580927726
32.2686,119.0786,30.9,2025,7,31,2,0,,,65.0,3.8,24.6,23.9,96.0,SURF_0148,-3.4439695907392696,-1.605949394614658,2.4091920764126558,1.1056725686230544,0.5023788454652809,0.2016496580927726
32.0314,119.2428,50.4,2025,7,31,2,0,,,38.0,3.6,24.5,24.0,97.0,SURF_0149,-2.21638131117237,-2.836838712984199,2.1289128881750896,1.0109330170929558,0.40913723747391256,0.2016496580927726
31.9156,119.2431,27.1,2025,7,31,2,0,988.6,991.8,7.0,3.1,24.6,24.6,100.0,SURF_0150,-0.3777949645559572,-3.076893070088098,1.2502421566630868,0.747046439899419,0.1494230168820336,0.2016496580927726
32.5092,119.2375,25.3,2025,7,31,2,0,,,82.0,3.9,25.5,24.5,94.0,SURF_0151,-3.8620454680921243,-0.5427750937442553,1.9678343583828193,1.019148449661771,0.4172227744084803,0.2016496580927726
32.0753,119.0069,83.7,2025,7,31,2,0,,,108.0,0.9,24.5,23.8,96.0,SURF_0152,-0.8559508646656383,0.27811529493745263,2.262177334762383,0.7752452152500335,0.1771759364875622,0.2016496580927726
32.4283,119.1331,40.0,2025,7,31,2,0,,,56.0,2.1,24.8,24.8,100.0,SURF_0153,-1.7409789023655877,-1.1743050972885682,1.83461950881945,0.7418766550775076,0.1443349724277462,0.2016496580927726
32.14,118.6778,13.1,2025,7,31,2,0,992.4,994.0,357.0,2.1,25.8,24.8,94.0,SURF_0154,0.10990550811018318,-2.097122022984605,1.6382403791148559,0.6889147294245079,0.09221043699930787,0.2016496580927726
31.3192,119.2775,13.0,2025,7,31,2,0,,,327.0,0.6,24.9,24.7,,SURF_0155,0.3267834210090162,-0.5032023407672545,2.0780436279232846,0.7029987608296782,0.10607178333259504,0.2016496580927726
32.4347,118.8175,45.0,2025,7,31,2,0,,,85.0,1.9,25.5,25.5,100.0,SURF_0156,-1.8927699263743165,-0.16559591122055045,3.1229286883500174,1.1081658315793494,0.5048326870070198,0.2016496580927726
32.0867,118.7708,13.7,2025,7,31,2,0,991.3,993.1,22.0,1.0,25.5,24.8,96.0,SURF_0157,-0.374606593415912,-0.9271838545667874,2.2434005018106546,0.7740833870904131,0.17603247819519058,0.2016496580927726
31.9683,119.2983,10.0,2025,7,31,2,0,,,31.0,3.9,24.8,23.9,95.0,SURF_0158,-2.008648492149211,-3.342952472738238,2.0832150494232495,1.0443171581970847,0.4419935361125101,0.2016496580927726
32.3189,119.2831,5.0,2025,7,31,2,0,,,53.0,3.1,25.1,24.6,97.0,SURF_0159,-2.475770081146608,-1.8656265717713496,2.310311331513718,0.9886656804063797,0.3872219735233341,0.2016496580927726
31.2708,118.8233,6.3,2025,7,31,2,0,992.1,993.0,307.0,1.1,25.7,25.7,100.0,SURF_0160,0.8784990610520226,-0.6619965254672527,2.3040886153528835,0.7989176252488089,0.20047405789164677,0.2016496580927726
31.8639,118.9747,14.0,2025,7,31,2,0,,,338.0,1.5,25.5,24.6,95.0,SURF_0161,0.5619098901238685,-1.390775781850181,1.7151057514765462,0.6456338607005546,0.049613889623815674,0.2016496580927726
31.7367,119.0647,10.4,2025,7,31,2,0,990.8,992.1,351.0,2.2,25.0,24.3,96.0,SURF_0162,0.3441558230885085,-2.172914349309303,1.548806867346105,0.6783315079695715,0.08179454870081286,0.2016496580927726
32.2725,118.9989,5.5,2025,7,31,2,0,992.5,993.3,50.0,4.8,25.0,24.1,95.0,SURF_0163,-3.6770133269710943,-3.085380526495389,2.3649566898962244,1.2421943015435273,0.6367420095048412,0.2016496580927726
32.2569,119.2178,5.0,2025,7,31,2,0,,,41.0,3.2,24.9,24.2,96.0,SURF_0164,-2.0993888927696234,-2.415070656712871,2.2878556796842653,0.9955837824592917,0.3940306922605868,0.2016496580927726
31.8081,119.2086,5.0,2025,7,31,2,0,990.4,991.1,14.0,1.8,24.9,24.4,97.0,SURF_0165,-0.4354594120794019,-1.7465323072967938,1.8737037764873452,0.7208918736940404,0.12368198507514952,0.2016496580927726
31.6322,119.1106,63.0,2025,7,31,2,0,,,357.0,3.0,24.6,24.6,100.0,SURF_0166,0.1570078687288331,-2.9958886042637216,1.240821252605141,0.7287460600935305,0.13141198756645042,0.2016496580927726
32.3369,119.2119,5.0,2025,7,31,2,0,,,355.0,3.0,25.1,24.9,,SURF_0167,0.26146722824297497,-2.988584094275237,2.771372558192825,1.101539622342002,0.49831124591722054,0.2016496580927726
32.425,118.7481,9.0,2025,7,31,2,0,,,282.0,2.2,25.3,-34.7,1.0,SURF_0168,2.1519247216143724,-0.45740571979907085,3.842724347336241,1.3543727703508588,0.7471468050171158,0.2016496580927726
31.5475,118.895,10.0,2025,7,31,2,0,,,6.0,1.8,25.8,24.8,94.0,SURF_0169,-0.18815123388177626,-1.790139411662892,1.2688355802712348,0.5554121322407793,0.0,0.2016496580927726
32.3514,118.3428,44.0,2025,7,31,2,0,,,176.0,0.8,26.3,,,SURF_0170,-0.05580517899530042,0.7980512402078594,3.5366745610221617,1.189699632987779,0.5850773432903631,0.2016496580927726
32.6228,118.8986,28.5,2025,7,31,2,0,,,24.0,5.6,26.1,,,SURF_0171,-2.277725201224481,-5.115854562798565,3.4051182170410783,1.594589117123036,0.9835650493206481,0.2016496580927726
32.1967,118.3233,44.0,2025,7,31,2,0,,,331.0,3.0,26.5,,,SURF_0172,1.4544288607390108,-2.6238591214181874,2.72370957216133,1.0882500648841522,0.48523181196539394,0.2016496580927726
31.3097,118.3622,10.0,2025,7,31,2,0,,,264.0,1.0,25.8,,,SURF_0173,0.9945218953682734,0.10452846326765336,0.9210193418684044,0.36640545666965846,0.0,0.2016496580927726
32.155,118.9403,25.0,2025,7,31,2,0,,,104.0,1.3,24.4,24.2,,SURF_0174,-1.2613844441587954,0.3144984642795681,5.252844281373118,1.7701466682595752,1.0,0.2016496580927726
32.6758,119.0969,17.1,2025,7,31,2,0,,,62.0,3.6,26.1,,,SURF_0175,-3.1786113342921367,-1.690097626029207,2.3332933557250075,1.059866757027634,0.45729727752953064,0.2016496580927726
31.3775,118.5406,7.1,2025,7,31,2,0,,,28.0,0.4,25.8,,,SURF_0176,-0.18778862511435634,-0.3531790371435708,1.9383940114441602,0.6510650542340077,0.05495920961100818,0.2016496580927726
31.2033,118.3828,15.3,2025,7,31,2,0,,,338.0,1.1,26.2,26.2,100.0,SURF_0177,0.4120672527575036,-1.019902240023466,2.1346941350131172,0.744798186689179,0.14721031119461078,0.2016496580927726
32.5572,118.9914,60.0,2025,7,31,2,0,,,63.0,5.0,25.8,,,SURF_0178,-4.455032620941839,-2.269952498697734,2.6544612551292346,1.3352554709776732,0.7283317725916996,0.2016496580927726
31.7861,118.8481,11.2,2025,7,31,2,0,991.6,993.1,331.0,3.6,25.6,24.9,96.0,SURF_0179,1.7453146328868128,-3.148630945701825,2.117309357081068,1.0082216970478846,0.4064687865819812,0.2016496580927726
31.7817,119.2431,35.0,2025,7,31,2,0,,,358.0,2.7,24.7,,,SURF_0180,0.09422864109675223,-2.6983552329515588,2.011564197208415,0.8609291182263972,0.26150507636062087,0.2016496580927726
31.2664,119.0742,26.9,2025,7,31,2,0,989.2,992.4,330.0,2.1,24.8,24.5,98.0,SURF_0181,1.050000000000001,-1.8186533479473206,2.248034283724773,0.8590212868143705,0.25962741000310924,0.2016496580927726
32.0194,118.7978,7.0,2025,7,31,2,0,991.7,992.7,357.0,2.3,25.5,24.3,93.0,SURF_0182,0.12037269935877204,-2.29684792993552,1.3303078988431514,0.6389330608065362,0.043019037243200706,0.2016496580927726
32.5408,119.0694,29.0,2025,7,31,2,0,,,283.0,5.8,25.0,,,SURF_0183,5.651346375754364,-1.3047161151944164,9.699804287344643,3.4350578713027287,1.0,0.2016496580927726
31.6406,118.5781,24.0,2025,7,31,2,0,,,313.0,1.7,25.3,,,SURF_0184,1.2433012927525895,-1.1593972121062477,1.5432646305129343,0.6166275410824253,0.021066193973739687,0.2016496580927726
31.2258,118.4689,6.0,2025,7,31,2,0,992.8,,290.0,0.7,26.0,25.3,96.0,SURF_0185,0.6577848345501358,-0.23941410032796828,2.944612816771357,0.9914716693825589,0.38998359651942655,0.2016496580927726
31.9592,118.7075,11.0,2025,7,31,2,0,991.7,992.9,6.0,1.3,26.0,24.6,92.0,SURF_0186,-0.13588700224794953,-1.2928784639787554,1.1285799516532369,0.4572979465504862,0.0,0.2016496580927726
32.5853,119.1269,28.0,2025,7,31,2,0,,,98.0,2.1,25.4,25.2,,SURF_0187,-2.079562944357298,0.29226351201613726,3.0867711999813925,1.111343353335881,0.5079599684140088,0.2016496580927726
31.575,118.5353,23.3,2025,7,31,2,0,,,327.0,1.4,25.4,24.9,97.0,SURF_0188,0.7624946490210377,-1.1741387951235935,1.2689389402849804,0.507259087227246,0.0,0.2016496580927726
32.4367,118.5775,27.2,2025,7,31,2,0,991.0,994.2,4.0,2.7,26.6,26.6,100.0,SURF_0189,-0.18834247910913832,-2.6934229357015256,2.6052230048754734,1.0226103257585675,0.4206299141797682,0.2016496580927726
32.3883,118.4572,17.9,2025,7,31,2,0,,,18.0,2.0,26.9,25.1,90.0,SURF_0190,-0.6180339887498948,-1.902113032590307,2.8818589765755456,1.0405720200858035,0.43830761303175036,0.2016496580927726
31.4942,118.4775,7.0,2025,7,31,2,0,992.5,,320.0,4.9,26.1,26.1,100.0,SURF_0191,3.1496592874640443,-3.7536177712829915,2.893044370609554,1.3749062889405967,0.7673556645705576,0.2016496580927726
32.6919,118.7328,30.0,2025,7,31,2,0,991.3,,45.0,4.9,26.7,25.6,94.0,SURF_0192,-3.4648232278140827,-3.464823227814083,2.166228685313643,1.2172896449387365,0.6122311247603024,0.2016496580927726
31.4108,118.7542,6.0,2025,7,31,2,0,,,3.0,2.5,25.5,,,SURF_0193,-0.1308398906073596,-2.4965738368864345,2.328443436206726,0.9232580496152492,0.32284851416688787,0.2016496580927726
31.5836,118.7361,11.4,2025,7,31,2,0,991.1,,315.0,3.3,25.7,25.5,,SURF_0194,2.333452377915607,-2.3334523779156062,2.7038786819125216,1.1171073720651623,0.5136328512399297,0.2016496580927726
31.9783,118.3489,25.0,2025,7,31,2,0,,,8.0,3.3,25.9,25.0,95.0,SURF_0195,-0.45927123316821594,-3.267884626847182,2.4512044184431976,1.0503334444618293,0.44791469782798377,0.2016496580927726
31.3664,118.49,21.0,2025,7,31,2,0,,,279.0,2.0,26.4,25.3,,SURF_0196,1.9753766811902755,-0.31286893008046135,2.700990837152086,0.9851876021223079,0.38379888774037385,0.2016496580927726
32.1686,118.9356,14.3,2025,7,31,2,0,,,27.0,8.1,25.8,24.8,94.0,SURF_0197,-3.677323047890329,-7.21715284592578,5.975747893660933,2.567514208304148,1.0,0.2016496580927726
32.2519,119.1414,9.0,2025,7,31,2,0,,,23.0,6.1,24.7,24.4,98.0,SURF_0198,-2.3834598837845697,-5.6150796060598855,3.8855132710753066,1.7792886649726791,1.0,0.2016496580927726
32.6736,118.8397,37.9,2025,7,31,2,0,,,40.0,3.8,26.2,,,SURF_0199,-2.442592916808849,-2.9109688838521164,3.985942828622847,1.530654915498225,0.9206417224855213,0.2016496580927726
32.6167,119.1025,36.1,2025,7,31,2,0,,,80.0,5.1,25.8,,,SURF_0200,-5.022519540362261,-0.885605706101345,2.2954228888683748,1.2750845827604638,0.6691122567608794,0.2016496580927726
32.2392,118.5744,8.0,2025,7,31,2,0,992.7,,306.0,2.5,26.0,25.3,96.0,SURF_0201,2.022542485937369,-1.4694631307311823,4.619654770138968,1.6190261200030003,1.0,0.2016496580927726
31.4672,118.5794,11.9,2025,7,31,2,0,,,20.0,2.6,25.8,,,SURF_0202,-0.8892523726467387,-2.443200814043362,2.49390108526787,0.9805408158029855,0.37922557256832273,0.2016496580927726
31.3764,118.3858,20.0,2025,7,31,2,0,,,64.0,1.2,25.8,24.8,94.0,SURF_0203,-1.0785528555590003,-0.526045376146893,4.1891259289877265,1.4168500292674782,0.8086362251187922,0.2016496580927726
31.3525,118.8775,7.1,2025,7,31,2,0,991.7,992.6,321.0,2.8,25.7,25.0,96.0,SURF_0204,1.7620970949395458,-2.1760086920795176,1.82673263474809,0.8272680687965727,0.22837624764206146,0.2016496580927726
32.6919,119.2292,13.3,2025,7,31,2,0,,,62.0,4.0,26.1,25.6,97.0,SURF_0205,-3.5317903714357075,-1.8778862511435634,1.7429718622923749,0.9887113337146911,0.3872669049992418,0.2016496580927726
32.1083,118.9069,39.0,2025,7,31,2,0,988.5,993.1,64.0,1.1,24.7,24.4,98.0,SURF_0206,-0.9886734509290837,-0.48220826146798523,1.549998843724528,0.5615550250615967,0.0,0.2016496580927726
32.5631,118.5639,186.2,2025,7,31,2,0,974.7,995.9,28.0,3.4,25.6,24.9,96.0,SURF_0207,-1.5962033134720286,-3.0020218157203518,2.819293015535513,1.1599814705151938,0.5558290598570998,0.2016496580927726
31.9417,118.6192,9.1,2025,7,31,2,0,992.1,993.3,11.0,3.2,26.1,25.2,95.0,SURF_0208,-0.6105887852049434,-3.141206987032525,2.465827351643805,1.0417242399084052,0.4394416149061922,0.2016496580927726
32.4264,119.2406,40.3,2025,7,31,2,0,988.0,992.7,60.0,2.1,24.8,24.5,98.0,SURF_0209,-1.818653347947321,-1.0500000000000003,1.5596042894468978,0.6683283906434989,0.07194959240383263,0.2016496580927726
32.3314,118.8722,8.4,2025,7,31,2,0,992.5,993.6,66.0,2.9,25.7,24.8,95.0,SURF_0210,-2.6492818271635423,-1.1795362649198207,2.014048133980078,0.8871921930067185,0.28735290109448325,0.2016496580927726
32.3253,118.9481,13.7,2025,7,31,2,0,991.7,993.4,59.0,4.1,25.3,23.9,92.0,SURF_0211,-3.5143859328786604,-2.1116561071312216,2.6340653151166125,1.2013834656715277,0.5965764408619695,0.2016496580927726
31.7953,118.5519,14.9,2025,7,31,2,0,991.4,993.2,12.0,2.4,25.7,24.3,92.0,SURF_0212,-0.4989880579626224,-2.3475542417611335,1.5931503094140704,0.7158311337479709,0.11870126136919282,0.2016496580927726
32.2839,118.79,9.7,2025,7,31,2,0,992.3,993.6,13.0,1.3,25.6,25.1,97.0,SURF_0213,-0.2924363706470245,-1.2666810842208058,1.5365384608159292,0.5743934425467717,0.0,0.2016496580927726
32.2775,119.2083,8.6,2025,7,31,2,0,,,49.0,1.3,25.1,23.9,93.0,SURF_0214,-0.9811224542896037,-0.8528767376876595,1.7630888788220846,0.6426405937506867,0.04666794973867243,0.2016496580927726
32.0106,118.8692,18.0,2025,7,31,2,0,991.6,993.8,30.0,2.2,25.2,24.3,95.0,SURF_0215,-1.0999999999999999,-1.9052558883257653,1.564722557610032,0.6823779241490484,0.08577698628979435,0.2016496580927726
31.4222,118.9975,26.6,2025,7,31,2,0,989.1,992.3,316.0,1.7,25.3,25.0,98.0,SURF_0216,1.180919229780296,-1.2228776605757063,1.4570244338864615,0.5928575059210325,0.0,0.2016496580927726
31.6739,119.2214,33.1,2025,7,31,2,0,987.7,991.6,346.0,2.8,24.8,24.3,97.0,SURF_0217,0.67738130767907,-2.71682803357279,1.8020263853701397,0.8212253103726685,0.2224290323233442,0.2016496580927726
32.045,119.0325,109.1,2025,7,31,2,0,980.7,993.2,23.0,2.1,24.4,23.5,95.0,SURF_0218,-0.820535369827475,-1.933060192250125,1.4265941220708611,0.6344525889936871,0.03860940695001388,0.2016496580927726
31.3672,119.2958,34.0,2025,7,31,2,0,,,282.0,3.2,24.8,24.5,98.0,SURF_0219,3.130072322348178,-0.6653174106168303,2.333844317052148,1.0073744364124995,0.4056349221319685,0.2016496580927726
32.26,119.1497,4.0,2025,7,31,2,0,,,54.0,3.5,25.0,24.8,,SURF_0220,-2.831559480312316,-2.057248383023656,2.281856161915881,1.033702490171104,0.43154669845017884,0.2016496580927726
31.4464,119.2689,0.8,2025,7,31,2,0,991.1,992.8,304.0,3.8,25.1,24.6,97.0,SURF_0221,3.150342775709158,-2.1249330331888387,2.450674004165338,1.1157560005411264,0.5123028464862677,0.2016496580927726
32.0436,118.8656,26.4,2025,7,31,2,0,989.8,993.0,75.0,1.5,24.9,24.9,100.0,SURF_0222,-1.4488887394336025,-0.3882285676537811,1.2262048483502659,0.5070150480034754,0.0,0.2016496580927726
32.0775,119.1786,55.0,2025,7,31,2,0,986.1,992.5,51.0,2.5,24.8,24.1,96.0,SURF_0223,-1.9428649036424273,-1.5733009776245934,1.8802137854672625,0.8017483589049574,0.20326003432526665,0.2016496580927726
31.7939,118.7442,26.1,2025,7,31,2,0,989.9,993.0,310.0,0.8,25.3,24.6,96.0,SURF_0224,0.6128355544951826,-0.5142300877492314,3.0721849138225563,1.0364855224758813,0.4342857277467965,0.2016496580927726
32.1767,118.6194,4.8,2025,7,31,2,0,993.0,993.7,21.0,1.9,25.9,24.9,94.0,SURF_0225,-0.6808991041360705,-1.7738028103446832,1.6500141100309422,0.668509666123186,0.07212800170535921,0.2016496580927726
31.2522,118.7767,6.4,2025,7,31,2,0,991.9,992.8,297.0,3.0,25.9,25.2,96.0,SURF_0226,2.673019572565104,-1.3619714992186398,2.6706642346677163,1.0735428084583254,0.47075709453072456,0.2016496580927726
31.6556,119.0344,25.6,2025,7,31,2,0,989.4,992.5,97.0,1.6,24.9,24.2,96.0,SURF_0227,-1.5880738426261154,0.1949909494482358,3.534016764205623,1.2206953614725948,0.6155829929172765,0.2016496580927726
32.125,118.9144,22.4,2025,7,31,2,0,990.3,993.0,36.0,1.1,25.2,25.2,100.0,SURF_0228,-0.6465637775217205,-0.8899186938124423,1.4072489133419774,0.5181108315690097,0.0,0.2016496580927726
32.1936,118.7792,6.3,2025,7,31,2,0,992.6,993.3,3.0,6.4,25.5,25.5,100.0,SURF_0229,-0.3349501199548406,-6.391229022429273,4.962096774921725,2.0914642505959677,1.0,0.2016496580927726
31.965,118.7428,32.1,2025,7,31,2,0,989.3,993.1,53.0,0.9,25.6,24.0,91.0,SURF_0230,-0.7187719590425635,-0.5416335208368435,1.2575396199094926,0.45619268536711194,0.0,0.2016496580927726
31.8992,118.6328,10.1,2025,7,31,2,0,992.1,993.3,190.0,1.2,25.9,25.0,95.0,SURF_0231,0.20837781320031656,1.1817693036146495,4.36067790392364,1.4732395061288073,0.8641341181468374,0.2016496580927726
31.4669,118.99,11.4,2025,7,31,2,0,,,233.0,1.0,25.1,24.9,,SURF_0232,0.7986355100472928,0.6018150231520483,2.3214123529347552,0.7992326397765739,0.20078409166988473,0.2016496580927726
31.9628,118.8881,29.0,2025,7,31,2,0,,,341.0,2.6,24.9,24.6,98.0,SURF_0233,0.8464772015886074,-2.4583482965582237,1.6454991886433783,0.7558121150881361,0.15805009645466972,0.2016496580927726
31.9722,118.6931,7.5,2025,7,31,2,0,992.1,993.1,321.0,1.9,25.6,24.2,92.0,SURF_0234,1.1957087429946918,-1.476577326768244,2.099854741288033,0.7964497566987743,0.19804520924079103,0.2016496580927726
32.3789,118.7169,6.9,2025,7,31,2,0,992.7,993.8,29.0,4.6,25.9,25.2,96.0,SURF_0235,-2.2301242531331504,-4.02325065284122,3.4899788241937473,1.4831480106449544,0.8738859575734972,0.2016496580927726
32.0897,118.7278,3.0,2025,7,31,2,0,,,341.0,5.2,25.6,24.6,94.0,SURF_0236,1.6929544031772148,-4.9166965931164475,5.1839336365744755,2.016806274738142,1.0,0.2016496580927726
32.6014,118.7147,42.0,2025,7,31,2,0,,,60.0,1.4,26.8,26.5,98.0,SURF_0237,-1.212435565298214,-0.7000000000000001,4.557715950501566,1.544825581145594,0.9345883332719251,0.2016496580927726
32.4703,118.7403,24.0,2025,7,31,2,0,,,87.0,1.2,25.5,25.5,100.0,SURF_0238,-1.1983554417054885,-0.06280314749153276,2.227280066920333,0.7802546946350734,0.18210621012214162,0.2016496580927726
32.2581,118.9581,12.0,2025,7,31,2,0,,,59.0,3.0,24.8,24.8,100.0,SURF_0239,-2.571501902106337,-1.5451142247301624,1.354240719016543,0.7508489954002767,0.1531654495160297,0.2016496580927726
32.2686,118.7381,9.0,2025,7,31,2,0,,,13.0,1.5,25.2,25.2,100.0,SURF_0240,-0.3374265815157975,-1.4615550971778528,1.2179482545625044,0.5047989644724203,0.0,0.2016496580927726
31.4356,118.9011,12.0,2025,7,31,2,0,,,104.0,0.9,25.8,25.8,100.0,SURF_0241,-0.8732661536483969,0.21772970603970102,2.2160058719948803,0.7602837207776661,0.16245100080835642,0.2016496580927726
32.5758,119.1572,34.6,2025,7,31,2,0,,,79.0,3.6,25.4,,,SURF_0242,-3.5338578604115902,-0.6869123833555617,2.2618759293026978,1.042522726613933,0.44022747659944167,0.2016496580927726
31.3489,118.4183,10.0,2025,7,31,2,0,,,252.0,2.9,25.8,,,SURF_0243,2.758063897255945,0.8961492836873479,2.7077235570201434,1.07286567768766,0.47009066999252924,0.2016496580927726
32.1131,119.0044,12.4,2025,7,31,2,0,991.4,992.9,9.0,1.9,25.0,24.1,95.0,SURF_0244,-0.29722548357643863,-1.8766078471307617,1.5699349997727319,0.6467264494283163,0.05068920324103681,0.2016496580927726
31.2892,118.3586,10.0,2025,7,31,2,0,,,294.0,1.7,25.9,,,SURF_0245,1.553027277992422,-0.6914522932288596,1.198955460725191,0.5247109465434548,0.0,0.2016496580927726
32.6006,119.1939,16.0,2025,7,31,2,0,,,68.0,6.0,25.7,,,SURF_0246,-5.5631031274007245,-2.2476395604954718,3.7922277215102667,1.7429537857005513,1.0,0.2016496580927726
32.5356,119.13,37.0,2025,7,31,2,0,,,64.0,6.5,25.2,,,SURF_0247,-5.842161300944585,-2.8494124541290033,5.76311176847049,2.319565506628895,1.0,0.2016496580927726
32.2931,118.5814,21.7,2025,7,31,2,0,,,357.0,2.7,25.8,24.8,94.0,SURF_0248,0.1413070818559498,-2.6962997438373497,1.9290384944324723,0.8396817858240704,0.24059368922902094,0.2016496580927726
31.3333,118.9039,16.6,2025,7,31,2,0,990.6,992.6,331.0,2.4,25.6,25.1,97.0,SURF_0249,1.1635430885912086,-2.09908729713455,1.4705304144011744,0.6860563387684142,0.08939724085538261,0.2016496580927726
32.4836,118.4511,23.0,2025,7,31,2,0,,,43.0,4.2,27.1,,,SURF_0250,-2.8643931122624937,-3.071685546800516,2.460643457868636,1.1740322836159205,0.5696577131063366,0.2016496580927726
31.8417,119.1214,14.2,2025,7,31,2,0,,,1.0,1.8,24.9,24.2,96.0,SURF_0251,-0.03141433158711032,-1.7997258512815044,1.9211412025829857,0.7346339617842949,0.13720679461878854,0.2016496580927726
32.1072,118.5842,80.1,2025,7,31,2,0,,,265.0,1.1,24.9,24.7,,SURF_0252,1.0958141679009201,0.09587131702242409,4.18430186778576,1.4120112574604513,0.803873959974998,0.2016496580927726
32.3514,119.1539,21.3,2025,7,31,2,0,,,67.0,3.3,24.7,23.8,95.0,SURF_0253,-3.037666016393053,-1.2894127240146032,1.9828454528912522,0.9340518716295219,0.33347167318262033,0.2016496580927726
32.235,119.2189,6.0,2025,7,31,2,0,,,317.0,1.2,25.0,24.1,95.0,SURF_0254,0.8183980320749981,-0.8776244419430048,3.3835331984591366,1.1530971292362109,0.5490535680963035,0.2016496580927726
