时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-11-04 20:08:09,新增插值记录,,40.75,相邻速度 41 与 40.5 km/h 的线性中点
2017-11-04 20:08:15,新增插值记录,,36.5,相邻速度 37.1 与 35.9 km/h 的线性中点
2017-11-04 20:08:19,新增插值记录,,43.7,相邻速度 40.8 与 46.6 km/h 的线性中点
2017-11-04 20:08:30,新增插值记录,,52.650000000000006,相邻速度 49.7 与 55.6 km/h 的线性中点
2017-11-04 20:08:36,新增插值记录,,50.0,相邻速度 55.1 与 44.9 km/h 的线性中点
2017-11-04 20:08:43,新增插值记录,,48.95,相邻速度 45.4 与 52.5 km/h 的线性中点
2017-11-04 20:09:04,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:09:06,车速限幅,15.8,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:09:07,车速限幅,31.5,28.512,"连续1秒允许范围 [0.000000, 28.512000] km/h"
2017-11-04 20:09:12,新增插值记录,,42.85,相邻速度 41.7 与 44 km/h 的线性中点
2017-11-04 20:09:30,车速限幅,0.0,8.400000000000002,"连续1秒允许范围 [8.400000, 51.456000] km/h"
2017-11-04 20:09:31,车速限幅,34.0,22.656000000000002,"连续1秒允许范围 [0.000000, 22.656000] km/h"
2017-11-04 20:09:44,新增插值记录,,17.75,相邻速度 17.4 与 18.1 km/h 的线性中点
2017-11-04 20:10:06,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:10:08,新增插值记录,,2.15,相邻速度 0 与 4.3 km/h 的线性中点
2017-11-04 20:10:14,新增插值记录,,21.950000000000003,相邻速度 17.1 与 26.8 km/h 的线性中点
2017-11-04 20:10:22,新增插值记录,,34.85,相邻速度 30.8 与 38.9 km/h 的线性中点
2017-11-04 20:10:26,新增插值记录,,38.8,相邻速度 38.6 与 39 km/h 的线性中点
2017-11-04 20:10:28,新增插值记录,,38.65,相邻速度 39 与 38.3 km/h 的线性中点
2017-11-04 20:10:32,车速限幅,0.0,11.7,"连续1秒允许范围 [11.700000, 54.756000] km/h"
2017-11-04 20:10:33,车速限幅,40.1,25.956,"连续1秒允许范围 [0.000000, 25.956000] km/h"
2017-11-04 20:10:36,新增插值记录,,39.3,相邻速度 40 与 38.6 km/h 的线性中点
2017-11-04 20:10:44,新增插值记录,,23.5,相邻速度 20.5 与 26.5 km/h 的线性中点
2017-11-04 20:10:56,新增插值记录,,45.2,相邻速度 42 与 48.4 km/h 的线性中点
2017-11-04 20:11:33,新增插值记录,,28.65,相邻速度 23.4 与 33.9 km/h 的线性中点
2017-11-04 20:11:37,新增插值记录,,36.2,相邻速度 34.1 与 38.3 km/h 的线性中点
2017-11-04 20:11:43,新增插值记录,,38.9,相邻速度 39.3 与 38.5 km/h 的线性中点
2017-11-04 20:11:53,新增插值记录,,48.1,相邻速度 48.5 与 47.7 km/h 的线性中点
2017-11-04 20:12:00,车速限幅,45.4,37.656,"连续1秒允许范围 [0.000000, 37.656000] km/h"
2017-11-04 20:12:01,新增插值记录,,44.55,相邻速度 45.4 与 43.7 km/h 的线性中点
2017-11-04 20:12:11,新增插值记录,,22.85,相邻速度 25.6 与 20.1 km/h 的线性中点
2017-11-04 20:12:19,车速限幅,48.5,14.456,"连续1秒允许范围 [0.000000, 14.456000] km/h"
2017-11-04 20:12:25,新增插值记录,,4.25,相邻速度 0.5 与 8 km/h 的线性中点
2017-11-04 20:12:31,新增插值记录,,15.05,相邻速度 13.8 与 16.3 km/h 的线性中点
2017-11-04 20:12:35,新增插值记录,,21.9,相邻速度 20.9 与 22.9 km/h 的线性中点
2017-11-04 20:12:43,新增插值记录,,25.549999999999997,相邻速度 24.9 与 26.2 km/h 的线性中点
2017-11-04 20:12:45,新增插值记录,,27.049999999999997,相邻速度 26.2 与 27.9 km/h 的线性中点
2017-11-04 20:12:47,新增插值记录,,27.9,相邻速度 27.9 与 27.9 km/h 的线性中点
2017-11-04 20:13:10,新增插值记录,,25.549999999999997,相邻速度 24.9 与 26.2 km/h 的线性中点
2017-11-04 20:13:12,车速限幅,41.7,40.456,"连续1秒允许范围 [0.000000, 40.456000] km/h"
2017-11-04 20:13:14,车速限幅,42.8,42.156,"连续1秒允许范围 [0.000000, 42.156000] km/h"
2017-11-04 20:13:15,新增插值记录,,45.2,相邻速度 42.8 与 47.6 km/h 的线性中点
2017-11-04 20:13:17,新增插值记录,,47.1,相邻速度 47.6 与 46.6 km/h 的线性中点
2017-11-04 20:13:24,车速限幅,49.7,41.756,"连续1秒允许范围 [0.000000, 41.756000] km/h"
2017-11-04 20:13:25,新增插值记录,,48.05,相邻速度 49.7 与 46.4 km/h 的线性中点
2017-11-04 20:13:27,新增插值记录,,44.25,相邻速度 46.4 与 42.1 km/h 的线性中点
2017-11-04 20:13:33,新增插值记录,,32.6,相邻速度 36.6 与 28.6 km/h 的线性中点
2017-11-04 20:13:36,车速限幅,39.6,38.456,"连续1秒允许范围 [0.000000, 38.456000] km/h"
2017-11-04 20:13:43,车速限幅,47.6,25.856,"连续1秒允许范围 [0.000000, 25.856000] km/h"
2017-11-04 20:13:46,新增插值记录,,4.05,相邻速度 5.1 与 3 km/h 的线性中点
2017-11-04 20:13:50,新增插值记录,,26.700000000000003,相邻速度 3.7 与 49.7 km/h 的线性中点
2017-11-04 20:13:50,车速限幅,26.700000000000003,17.956,"连续1秒允许范围 [0.000000, 17.956000] km/h"
2017-11-04 20:13:51,车速限幅,49.7,32.212,"连续1秒允许范围 [0.000000, 32.212000] km/h"
2017-11-04 20:13:58,新增插值记录,,5.3,相邻速度 0 与 10.6 km/h 的线性中点
2017-11-04 20:14:17,车速限幅,31.7,17.956,"连续1秒允许范围 [0.000000, 17.956000] km/h"
2017-11-04 20:14:54,新增插值记录,,15.4,相邻速度 11.2 与 19.6 km/h 的线性中点
2017-11-04 20:14:58,新增插值记录,,19.25,相邻速度 21.5 与 17 km/h 的线性中点
2017-11-04 20:15:00,新增插值记录,,17.0,相邻速度 17 与 17 km/h 的线性中点
2017-11-04 20:15:02,新增插值记录,,17.25,相邻速度 17 与 17.5 km/h 的线性中点
2017-11-04 20:15:21,车速限幅,37.3,25.456,"连续1秒允许范围 [0.000000, 25.456000] km/h"
2017-11-04 20:15:32,新增插值记录,,24.6,相邻速度 24.9 与 24.3 km/h 的线性中点
2017-11-04 20:15:34,新增插值记录,,23.25,相邻速度 24.3 与 22.2 km/h 的线性中点
2017-11-04 20:15:36,新增插值记录,,22.549999999999997,相邻速度 22.2 与 22.9 km/h 的线性中点
2017-11-04 20:15:44,新增插值记录,,27.6,相邻速度 28.5 与 26.7 km/h 的线性中点
2017-11-04 20:16:03,新增插值记录,,27.85,相邻速度 22.2 与 33.5 km/h 的线性中点
2017-11-04 20:16:27,新增插值记录,,22.2,相邻速度 20.2 与 24.2 km/h 的线性中点
2017-11-04 20:16:35,新增插值记录,,7.4,相邻速度 8.9 与 5.9 km/h 的线性中点
2017-11-04 20:16:37,新增插值记录,,3.85,相邻速度 5.9 与 1.8 km/h 的线性中点
2017-11-04 20:16:54,新增插值记录,,19.549999999999997,相邻速度 20.2 与 18.9 km/h 的线性中点
2017-11-04 20:17:15,新增插值记录,,8.95,相邻速度 9.7 与 8.2 km/h 的线性中点
2017-11-04 20:17:19,新增插值记录,,13.65,相邻速度 6 与 21.3 km/h 的线性中点
2017-11-04 20:17:27,新增插值记录,,30.049999999999997,相邻速度 27.2 与 32.9 km/h 的线性中点
2017-11-04 20:17:31,新增插值记录,,40.4,相邻速度 38.3 与 42.5 km/h 的线性中点
2017-11-04 20:17:37,新增插值记录,,45.7,相邻速度 44.2 与 47.2 km/h 的线性中点
2017-11-04 20:17:39,新增插值记录,,46.6,相邻速度 47.2 与 46 km/h 的线性中点
2017-11-04 20:17:50,车速限幅,39.3,35.556,"连续1秒允许范围 [0.000000, 35.556000] km/h"
2017-11-04 20:17:51,新增插值记录,,38.55,相邻速度 39.3 与 37.8 km/h 的线性中点
2017-11-04 20:17:54,车速限幅,52.3,41.456,"连续1秒允许范围 [0.000000, 41.456000] km/h"
2017-11-04 20:18:15,车速限幅,37.5,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:18:16,新增插值记录,,38.4,相邻速度 37.5 与 39.3 km/h 的线性中点
2017-11-04 20:18:16,车速限幅,38.4,28.512,"连续1秒允许范围 [0.000000, 28.512000] km/h"
2017-11-04 20:18:18,新增插值记录,,38.55,相邻速度 39.3 与 37.8 km/h 的线性中点
2017-11-04 20:18:45,新增插值记录,,2.35,相邻速度 0 与 4.7 km/h 的线性中点
2017-11-04 20:19:40,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:19:44,新增插值记录,,0.15,相邻速度 0 与 0.3 km/h 的线性中点
2017-11-04 20:19:47,车速限幅,20.2,14.556000000000001,"连续1秒允许范围 [0.000000, 14.556000] km/h"
2017-11-04 20:19:49,新增插值记录,,5.7,相邻速度 6 与 5.4 km/h 的线性中点
2017-11-04 20:19:52,新增插值记录,,11.55,相邻速度 14 与 9.1 km/h 的线性中点
2017-11-04 20:19:54,新增插值记录,,12.95,相邻速度 9.1 与 16.8 km/h 的线性中点
2017-11-04 20:20:12,新增插值记录,,0.05,相邻速度 0.1 与 0 km/h 的线性中点
2017-11-04 20:20:14,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:28,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:32,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:34,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:36,新增插值记录,,1.4,相邻速度 0 与 2.8 km/h 的线性中点
2017-11-04 20:20:42,新增插值记录,,1.75,相邻速度 2.1 与 1.4 km/h 的线性中点
2017-11-04 20:20:46,新增插值记录,,3.1,相邻速度 6.2 与 0 km/h 的线性中点
2017-11-04 20:20:48,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:52,新增插值记录,,1.55,相邻速度 0 与 3.1 km/h 的线性中点
2017-11-04 20:20:55,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:20:59,车速限幅,14.6,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:21:01,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:21:03,新增插值记录,,1.4,相邻速度 0 与 2.8 km/h 的线性中点
2017-11-04 20:21:05,新增插值记录,,2.45,相邻速度 2.8 与 2.1 km/h 的线性中点
2017-11-04 20:21:07,新增插值记录,,2.1,相邻速度 2.1 与 2.1 km/h 的线性中点
2017-11-04 20:21:13,新增插值记录,,3.1,相邻速度 6.2 与 0 km/h 的线性中点
2017-11-04 20:21:19,新增插值记录,,1.55,相邻速度 0 与 3.1 km/h 的线性中点
2017-11-04 20:21:23,新增插值记录,,5.8999999999999995,相邻速度 3.1 与 8.7 km/h 的线性中点
2017-11-04 20:21:25,新增插值记录,,11.649999999999999,相邻速度 8.7 与 14.6 km/h 的线性中点
2017-11-04 20:21:41,新增插值记录,,14.6,相邻速度 14.6 与 14.6 km/h 的线性中点
2017-11-04 20:22:14,新增插值记录,,14.6,相邻速度 14.6 与 14.6 km/h 的线性中点
2017-11-04 20:23:00,车速限幅,44.8,28.856,"连续1秒允许范围 [0.000000, 28.856000] km/h"
2017-11-04 20:23:02,车速限幅,49.3,28.856,"连续1秒允许范围 [0.000000, 28.856000] km/h"
2017-11-04 20:23:03,车速限幅,50.4,43.112,"连续1秒允许范围 [0.056000, 43.112000] km/h"
2017-11-04 20:23:05,车速限幅,14.6,15.099999999999998,"连续1秒允许范围 [15.100000, 58.156000] km/h"
2017-11-04 20:23:06,车速限幅,43.7,29.355999999999998,"连续1秒允许范围 [0.000000, 29.356000] km/h"
2017-11-04 20:23:08,车速限幅,37.7,28.856,"连续1秒允许范围 [0.000000, 28.856000] km/h"
2017-11-04 20:23:24,车速限幅,14.6,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:23:27,车速限幅,44.8,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:23:31,车速限幅,43.9,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:24:44,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:24:48,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:25:16,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:25:32,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:25:36,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:25:54,新增插值记录,,3.45,相邻速度 0 与 6.9 km/h 的线性中点
2017-11-04 20:25:59,车速限幅,19.9,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:26:00,新增插值记录,,44.45,相邻速度 19.9 与 69 km/h 的线性中点
2017-11-04 20:26:00,车速限幅,44.45,28.512,"连续1秒允许范围 [0.000000, 28.512000] km/h"
2017-11-04 20:26:01,车速限幅,69.0,42.768,"连续1秒允许范围 [0.000000, 42.768000] km/h"
2017-11-04 20:26:06,新增插值记录,,41.05,相邻速度 35.6 与 46.5 km/h 的线性中点
2017-11-04 20:26:10,新增插值记录,,46.75,相邻速度 48.7 与 44.8 km/h 的线性中点
2017-11-04 20:26:14,新增插值记录,,45.95,相邻速度 46.1 与 45.8 km/h 的线性中点
2017-11-04 20:26:16,新增插值记录,,46.25,相邻速度 45.8 与 46.7 km/h 的线性中点
2017-11-04 20:26:18,新增插值记录,,47.25,相邻速度 46.7 与 47.8 km/h 的线性中点
2017-11-04 20:26:20,车速限幅,0.0,18.999999999999996,"连续1秒允许范围 [19.000000, 62.056000] km/h"
2017-11-04 20:26:25,新增插值记录,,18.45,相邻速度 17 与 19.9 km/h 的线性中点
2017-11-04 20:26:27,新增插值记录,,33.55,相邻速度 19.9 与 47.2 km/h 的线性中点
2017-11-04 20:26:34,新增插值记录,,49.2,相邻速度 49.7 与 48.7 km/h 的线性中点
2017-11-04 20:26:38,新增插值记录,,49.349999999999994,相邻速度 49.3 与 49.4 km/h 的线性中点
2017-11-04 20:26:55,新增插值记录,,56.650000000000006,相邻速度 55.7 与 57.6 km/h 的线性中点
2017-11-04 20:27:05,新增插值记录,,61.5,相邻速度 63.1 与 59.9 km/h 的线性中点
2017-11-04 20:27:07,新增插值记录,,61.15,相邻速度 59.9 与 62.4 km/h 的线性中点
2017-11-04 20:27:35,新增插值记录,,45.8,相邻速度 46.2 与 45.4 km/h 的线性中点
2017-11-04 20:27:49,新增插值记录,,7.6,相邻速度 9.4 与 5.8 km/h 的线性中点
2017-11-04 20:28:33,新增插值记录,,44.75,相邻速度 45.5 与 44 km/h 的线性中点
2017-11-04 20:28:53,新增插值记录,,49.8,相邻速度 49.8 与 49.8 km/h 的线性中点
2017-11-04 20:28:55,新增插值记录,,49.25,相邻速度 49.8 与 48.7 km/h 的线性中点
2017-11-04 20:29:07,新增插值记录,,38.3,相邻速度 39.7 与 36.9 km/h 的线性中点
2017-11-04 20:29:20,新增插值记录,,43.95,相邻速度 42 与 45.9 km/h 的线性中点
2017-11-04 20:29:26,新增插值记录,,49.45,相邻速度 49.7 与 49.2 km/h 的线性中点
2017-11-04 20:29:34,新增插值记录,,46.099999999999994,相邻速度 46.4 与 45.8 km/h 的线性中点
2017-11-04 20:29:45,新增插值记录,,42.05,相邻速度 42.1 与 42 km/h 的线性中点
2017-11-04 20:29:56,新增插值记录,,44.0,相邻速度 42.7 与 45.3 km/h 的线性中点
2017-11-04 20:30:17,车速限幅,42.1,29.656,"连续1秒允许范围 [0.000000, 29.656000] km/h"
2017-11-04 20:30:20,新增插值记录,,13.3,相邻速度 13.3 与 13.3 km/h 的线性中点
2017-11-04 20:30:26,新增插值记录,,28.25,相邻速度 13.4 与 43.1 km/h 的线性中点
2017-11-04 20:30:26,车速限幅,28.25,27.656,"连续1秒允许范围 [0.000000, 27.656000] km/h"
2017-11-04 20:30:27,车速限幅,43.1,41.912,"连续1秒允许范围 [0.000000, 41.912000] km/h"
2017-11-04 20:30:32,新增插值记录,,24.4,相邻速度 23.5 与 25.3 km/h 的线性中点
2017-11-04 20:30:38,新增插值记录,,32.900000000000006,相邻速度 30.1 与 35.7 km/h 的线性中点
2017-11-04 20:30:40,新增插值记录,,33.8,相邻速度 35.7 与 31.9 km/h 的线性中点
2017-11-04 20:30:53,车速限幅,36.7,27.656,"连续1秒允许范围 [0.000000, 27.656000] km/h"
2017-11-04 20:31:34,新增插值记录,,41.2,相邻速度 37 与 45.4 km/h 的线性中点
2017-11-04 20:31:43,新增插值记录,,41.6,相邻速度 40.7 与 42.5 km/h 的线性中点
2017-11-04 20:32:43,新增插值记录,,27.6,相邻速度 25.6 与 29.6 km/h 的线性中点
2017-11-04 20:32:47,新增插值记录,,25.9,相邻速度 27.1 与 24.7 km/h 的线性中点
2017-11-04 20:32:49,新增插值记录,,24.5,相邻速度 24.7 与 24.3 km/h 的线性中点
2017-11-04 20:33:09,车速限幅,25.6,23.456,"连续1秒允许范围 [0.000000, 23.456000] km/h"
2017-11-04 20:33:11,新增插值记录,,9.7,相邻速度 8.5 与 10.9 km/h 的线性中点
2017-11-04 20:33:17,新增插值记录,,10.8,相邻速度 11.8 与 9.8 km/h 的线性中点
2017-11-04 20:33:29,新增插值记录,,17.1,相邻速度 23.5 与 10.7 km/h 的线性中点
2017-11-04 20:33:34,车速限幅,26.5,24.956,"连续1秒允许范围 [0.000000, 24.956000] km/h"
2017-11-04 20:33:36,车速限幅,28.8,23.456,"连续1秒允许范围 [0.000000, 23.456000] km/h"
2017-11-04 20:33:58,新增插值记录,,24.55,相邻速度 23.5 与 25.6 km/h 的线性中点
2017-11-04 20:34:00,新增插值记录,,26.05,相邻速度 25.6 与 26.5 km/h 的线性中点
2017-11-04 20:34:08,新增插值记录,,19.0,相邻速度 20.5 与 17.5 km/h 的线性中点
2017-11-04 20:34:12,新增插值记录,,17.5,相邻速度 17.5 与 17.5 km/h 的线性中点
2017-11-04 20:34:21,车速限幅,64.9,31.756,"连续1秒允许范围 [0.000000, 31.756000] km/h"
2017-11-04 20:34:26,车速限幅,64.4,31.756,"连续1秒允许范围 [0.000000, 31.756000] km/h"
2017-11-04 20:34:27,车速限幅,63.0,46.012,"连续1秒允许范围 [2.956000, 46.012000] km/h"
2017-11-04 20:34:30,车速限幅,17.5,27.2,"连续1秒允许范围 [27.200000, 70.256000] km/h"
2017-11-04 20:34:31,车速限幅,53.8,41.456,"连续1秒允许范围 [0.000000, 41.456000] km/h"
2017-11-04 20:34:33,车速限幅,17.5,26.7,"连续1秒允许范围 [26.700000, 69.756000] km/h"
2017-11-04 20:34:34,车速限幅,48.5,40.956,"连续1秒允许范围 [0.000000, 40.956000] km/h"
2017-11-04 20:34:39,车速限幅,41.8,31.756,"连续1秒允许范围 [0.000000, 31.756000] km/h"
2017-11-04 20:34:58,新增插值记录,,43.25,相邻速度 45.8 与 40.7 km/h 的线性中点
2017-11-04 20:35:16,新增插值记录,,16.7,相邻速度 16.9 与 16.5 km/h 的线性中点
2017-11-04 20:35:18,新增插值记录,,16.0,相邻速度 16.5 与 15.5 km/h 的线性中点
2017-11-04 20:35:24,车速限幅,45.8,35.056,"连续1秒允许范围 [0.000000, 35.056000] km/h"
2017-11-04 20:35:27,车速限幅,45.9,36.656,"连续1秒允许范围 [0.000000, 36.656000] km/h"
2017-11-04 20:35:28,新增插值记录,,43.7,相邻速度 45.9 与 41.5 km/h 的线性中点
2017-11-04 20:35:38,新增插值记录,,43.15,相邻速度 44.3 与 42 km/h 的线性中点
2017-11-04 20:35:40,新增插值记录,,42.65,相邻速度 42 与 43.3 km/h 的线性中点
2017-11-04 20:35:43,车速限幅,43.2,31.156,"连续1秒允许范围 [0.000000, 31.156000] km/h"
2017-11-04 20:35:45,车速限幅,44.0,30.756,"连续1秒允许范围 [0.000000, 30.756000] km/h"
2017-11-04 20:35:46,车速限幅,45.1,45.012,"连续1秒允许范围 [1.956000, 45.012000] km/h"
2017-11-04 20:35:49,新增插值记录,,33.85,相邻速度 46.9 与 20.8 km/h 的线性中点
2017-11-04 20:35:55,新增插值记录,,43.7,相邻速度 45.9 与 41.5 km/h 的线性中点
2017-11-04 20:36:14,新增插值记录,,47.4,相邻速度 46.9 与 47.9 km/h 的线性中点
2017-11-04 20:36:21,新增插值记录,,46.9,相邻速度 46.9 与 46.9 km/h 的线性中点
2017-11-04 20:36:24,新增插值记录,,46.9,相邻速度 46.9 与 46.9 km/h 的线性中点
2017-11-04 20:36:33,新增插值记录,,23.55,相邻速度 46.9 与 0.2 km/h 的线性中点
2017-11-04 20:36:41,新增插值记录,,47.4,相邻速度 46.9 与 47.9 km/h 的线性中点
2017-11-04 20:37:18,新增插值记录,,48.05,相邻速度 48 与 48.1 km/h 的线性中点
2017-11-04 20:37:27,新增插值记录,,42.3,相邻速度 45.4 与 39.2 km/h 的线性中点
2017-11-04 20:37:31,新增插值记录,,41.099999999999994,相邻速度 41.8 与 40.4 km/h 的线性中点
2017-11-04 20:37:37,新增插值记录,,37.5,相邻速度 38.2 与 36.8 km/h 的线性中点
2017-11-04 20:37:47,新增插值记录,,45.05,相邻速度 44.2 与 45.9 km/h 的线性中点
2017-11-04 20:38:07,新增插值记录,,44.7,相邻速度 44.7 与 44.7 km/h 的线性中点
2017-11-04 20:38:17,新增插值记录,,41.2,相邻速度 41.7 与 40.7 km/h 的线性中点
2017-11-04 20:38:25,新增插值记录,,27.2,相邻速度 29.2 与 25.2 km/h 的线性中点
2017-11-04 20:38:27,新增插值记录,,21.65,相邻速度 25.2 与 18.1 km/h 的线性中点
2017-11-04 20:38:33,新增插值记录,,14.0,相邻速度 14.2 与 13.8 km/h 的线性中点
2017-11-04 20:38:37,新增插值记录,,7.95,相邻速度 11.5 与 4.4 km/h 的线性中点
2017-11-04 20:38:41,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:38:43,车速限幅,41.7,14.256,"连续1秒允许范围 [0.000000, 14.256000] km/h"
2017-11-04 20:38:49,新增插值记录,,1.75,相邻速度 0.3 与 3.2 km/h 的线性中点
2017-11-04 20:39:05,新增插值记录,,0.15,相邻速度 0.3 与 0 km/h 的线性中点
2017-11-04 20:39:09,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:39:13,新增插值记录,,2.6500000000000004,相邻速度 2.1 与 3.2 km/h 的线性中点
2017-11-04 20:39:29,新增插值记录,,3.2,相邻速度 2.7 与 3.7 km/h 的线性中点
2017-11-04 20:39:46,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:39:52,新增插值记录,,3.4,相邻速度 2.9 与 3.9 km/h 的线性中点
2017-11-04 20:39:54,新增插值记录,,2.95,相邻速度 3.9 与 2 km/h 的线性中点
2017-11-04 20:40:02,新增插值记录,,4.95,相邻速度 4.7 与 5.2 km/h 的线性中点
2017-11-04 20:40:08,新增插值记录,,2.65,相邻速度 5.3 与 0 km/h 的线性中点
2017-11-04 20:40:24,新增插值记录,,2.9,相邻速度 2.8 与 3 km/h 的线性中点
2017-11-04 20:40:46,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:40:52,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:40:56,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:41:04,新增插值记录,,2.15,相邻速度 2 与 2.3 km/h 的线性中点
2017-11-04 20:41:10,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:41:28,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:41:38,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:41:48,新增插值记录,,2.3,相邻速度 2.2 与 2.4 km/h 的线性中点
2017-11-04 20:42:08,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:42:36,新增插值记录,,4.2,相邻速度 4.2 与 4.2 km/h 的线性中点
2017-11-04 20:42:41,新增插值记录,,4.2,相邻速度 4.2 与 4.2 km/h 的线性中点
2017-11-04 20:42:53,新增插值记录,,4.2,相邻速度 4.2 与 4.2 km/h 的线性中点
2017-11-04 20:43:03,车速限幅,18.8,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:07,车速限幅,30.6,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:09,车速限幅,31.9,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:10,车速限幅,34.5,32.712,"连续1秒允许范围 [0.000000, 32.712000] km/h"
2017-11-04 20:43:12,车速限幅,39.9,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:14,车速限幅,41.2,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:16,车速限幅,43.5,18.456,"连续1秒允许范围 [0.000000, 18.456000] km/h"
2017-11-04 20:43:17,车速限幅,43.8,32.712,"连续1秒允许范围 [0.000000, 32.712000] km/h"
2017-11-04 20:43:19,车速限幅,4.2,16.3,"连续1秒允许范围 [16.300000, 59.356000] km/h"
2017-11-04 20:43:20,车速限幅,45.5,30.556,"连续1秒允许范围 [0.000000, 30.556000] km/h"
2017-11-04 20:43:21,车速限幅,45.8,44.812,"连续1秒允许范围 [1.756000, 44.812000] km/h"
2017-11-04 20:43:24,车速限幅,7.3,17.099999999999998,"连续1秒允许范围 [17.100000, 60.156000] km/h"
2017-11-04 20:43:25,车速限幅,47.3,31.355999999999998,"连续1秒允许范围 [0.000000, 31.356000] km/h"
2017-11-04 20:43:26,车速限幅,46.3,45.611999999999995,"连续1秒允许范围 [2.556000, 45.612000] km/h"
2017-11-04 20:44:19,新增插值记录,,32.900000000000006,相邻速度 33.1 与 32.7 km/h 的线性中点
2017-11-04 20:44:43,新增插值记录,,38.2,相邻速度 38.5 与 37.9 km/h 的线性中点
2017-11-04 20:45:12,新增插值记录,,54.95,相邻速度 54.1 与 55.8 km/h 的线性中点
2017-11-04 20:45:38,新增插值记录,,39.349999999999994,相邻速度 39.4 与 39.3 km/h 的线性中点
2017-11-04 20:45:42,新增插值记录,,38.3,相邻速度 38.3 与 38.3 km/h 的线性中点
2017-11-04 20:46:00,新增插值记录,,30.15,相邻速度 29.1 与 31.2 km/h 的线性中点
2017-11-04 20:46:38,新增插值记录,,5.6,相邻速度 6.2 与 5 km/h 的线性中点
2017-11-04 20:46:50,新增插值记录,,6.1,相邻速度 6 与 6.2 km/h 的线性中点
2017-11-04 20:47:14,车速限幅,35.5,34.956,"连续1秒允许范围 [0.000000, 34.956000] km/h"
2017-11-04 20:47:43,新增插值记录,,4.5,相邻速度 4.3 与 4.7 km/h 的线性中点
2017-11-04 20:47:53,新增插值记录,,0.85,相邻速度 0 与 1.7 km/h 的线性中点
2017-11-04 20:47:57,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-04 20:48:19,新增插值记录,,2.75,相邻速度 2.7 与 2.8 km/h 的线性中点
2017-11-04 20:48:23,新增插值记录,,3.15,相邻速度 2.8 与 3.5 km/h 的线性中点
2017-11-04 20:48:35,新增插值记录,,4.9,相邻速度 3.3 与 6.5 km/h 的线性中点
