时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-12-02 09:17:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:17:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:18:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:19:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:20:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 09:21:09,删除长低速记录,4.5,4.5,连续低于10 km/h的记录超过180条
2017-12-02 09:21:10,删除长低速记录,7.3,7.3,连续低于10 km/h的记录超过180条
2017-12-02 09:26:54,新增插值记录,,31.9,相邻速度 31.9 与 31.9 km/h 的线性中点
2017-12-02 09:27:04,新增插值记录,,31.9,相邻速度 31.9 与 31.9 km/h 的线性中点
2017-12-02 09:27:08,新增插值记录,,31.9,相邻速度 31.9 与 31.9 km/h 的线性中点
2017-12-02 09:27:21,新增插值记录,,31.9,相邻速度 31.9 与 31.9 km/h 的线性中点
2017-12-02 09:27:27,新增插值记录,,31.9,相邻速度 31.9 与 31.9 km/h 的线性中点
2017-12-02 09:27:36,车速限幅,0.0,3.099999999999998,"连续1秒允许范围 [3.100000, 46.156000] km/h"
2017-12-02 09:27:39,车速限幅,31.9,21.456,"连续1秒允许范围 [0.000000, 21.456000] km/h"
2017-12-02 09:29:06,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:15,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:20,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:31,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:39,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:48,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:29:53,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:30:04,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:30:12,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:30:20,新增插值记录,,40.2,相邻速度 40.2 与 40.2 km/h 的线性中点
2017-12-02 09:32:56,车速限幅,47.6,37.556,"连续1秒允许范围 [0.000000, 37.556000] km/h"
2017-12-02 09:39:22,新增插值记录,,56.0,相邻速度 56 与 56 km/h 的线性中点
2017-12-02 09:39:26,新增插值记录,,56.0,相邻速度 56 与 56 km/h 的线性中点
2017-12-02 09:39:41,新增插值记录,,64.4,相邻速度 64.4 与 64.4 km/h 的线性中点
2017-12-02 09:39:45,新增插值记录,,64.6,相邻速度 64.4 与 64.8 km/h 的线性中点
2017-12-02 09:39:49,新增插值记录,,60.300000000000004,相邻速度 64.4 与 56.2 km/h 的线性中点
2017-12-02 09:39:55,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:39:59,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:40:14,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:40:28,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:40:31,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:40:47,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:01,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:04,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:20,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:34,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:37,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:41:53,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:42:07,新增插值记录,,56.2,相邻速度 56.2 与 56.2 km/h 的线性中点
2017-12-02 09:42:26,车速限幅,193.1,211.7,"连续1秒允许范围 [211.700000, 254.756000] km/h"
2017-12-02 09:42:27,车速限幅,173.8,182.89999999999998,"连续1秒允许范围 [182.900000, 225.956000] km/h"
2017-12-02 09:42:28,车速限幅,135.6,154.09999999999997,"连续1秒允许范围 [154.100000, 197.156000] km/h"
2017-12-02 09:42:29,车速限幅,98.3,125.29999999999997,"连续1秒允许范围 [125.300000, 168.356000] km/h"
2017-12-02 09:42:30,车速限幅,70.3,96.49999999999997,"连续1秒允许范围 [96.500000, 139.556000] km/h"
2017-12-02 09:42:31,车速限幅,60.2,67.69999999999997,"连续1秒允许范围 [67.700000, 110.756000] km/h"
2017-12-02 09:42:58,新增插值记录,,35.2,相邻速度 35.2 与 35.2 km/h 的线性中点
2017-12-02 09:44:17,车速限幅,19.9,17.756,"连续1秒允许范围 [0.000000, 17.756000] km/h"
2017-12-02 09:44:37,车速限幅,35.1,34.856,"连续1秒允许范围 [0.000000, 34.856000] km/h"
2017-12-02 09:48:52,新增插值记录,,63.45,相邻速度 66 与 60.9 km/h 的线性中点
2017-12-02 09:49:24,新增插值记录,,5.0,相邻速度 5 与 5 km/h 的线性中点
2017-12-02 09:53:06,新增插值记录,,71.1,相邻速度 69.9 与 72.3 km/h 的线性中点
2017-12-02 09:54:20,新增插值记录,,63.5,相邻速度 63.7 与 63.3 km/h 的线性中点
2017-12-02 10:03:41,车速限幅,35.9,21.356,"连续1秒允许范围 [0.000000, 21.356000] km/h"
2017-12-02 10:04:15,新增插值记录,,18.200000000000003,相邻速度 20.1 与 16.3 km/h 的线性中点
2017-12-02 10:05:47,车速限幅,27.8,22.756,"连续1秒允许范围 [0.000000, 22.756000] km/h"
2017-12-02 10:06:37,新增插值记录,,5.35,相邻速度 4.1 与 6.6 km/h 的线性中点
2017-12-02 10:07:41,新增插值记录,,20.950000000000003,相邻速度 25.1 与 16.8 km/h 的线性中点
2017-12-02 10:07:50,新增插值记录,,18.25,相邻速度 16.8 与 19.7 km/h 的线性中点
2017-12-02 10:08:19,新增插值记录,,5.75,相邻速度 6 与 5.5 km/h 的线性中点
2017-12-02 10:09:00,新增插值记录,,7.35,相邻速度 6.6 与 8.1 km/h 的线性中点
2017-12-02 10:10:29,新增插值记录,,2.25,相邻速度 1.5 与 3 km/h 的线性中点
2017-12-02 10:13:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-02 10:13:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
